Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
897,273,69,-8,5
898,188,76,-17,8
899,191,58,-16,5
900,188,73,-31,3
901,205,74,-24,1
902,221,56,-24,3
903,210,45,-9,-1
904,200,48,-23,7
905,212,15,2,-11
906,239,40,-28,6
907,331,30,-27,0
908,483,42,-24,1
909,723,59,-29,1
910,975,52,-21,5
911,1184,73,-37,0
912,1266,72,-19,-4
913,1203,65,-18,4
914,1044,73,-24,3
915,859,91,-25,2
916,739,49,3,-6
917,675,52,-11,-6
918,623,97,-33,3
919,651,67,-9,5
920,625,74,-15,11
921,562,62,-30,12
922,462,57,-22,3
923,410,47,-25,7
924,335,57,-21,4
925,289,51,-21,3
926,268,51,-21,2
927,257,49,-17,0
928,248,38,-15,5
929,220,56,-27,9
930,220,27,-15,9
931,216,40,-3,0
932,229,44,-33,10
933,274,37,-13,-3
934,347,28,-13,0
935,426,57,-34,7
936,536,54,-25,7
937,617,56,-13,1
938,679,29,-12,0
939,633,51,-17,0
940,545,51,-21,8
941,450,67,-36,9
942,429,44,-2,5
943,385,130,-39,7
944,429,94,18,-11
945,432,121,-18,11
946,426,108,-2,-9
947,424,123,-19,-5
948,444,76,-14,-1
949,517,75,-27,6
950,555,56,-16,12
951,580,50,-22,10
952,547,71,-20,0
953,556,61,-15,0
954,585,65,-39,18
955,592,72,-34,2
956,629,71,-36,7
957,699,48,-5,-7
958,739,80,-25,11
959,842,73,-20,3
960,932,117,-38,2
961,1038,76,-19,-2
962,1048,99,-31,5
963,1029,82,-22,-1
964,941,81,-18,5
965,846,61,5,-7
966,780,94,-37,18
967,764,86,-23,5
968,792,78,-14,7
969,830,84,-21,12
970,850,82,-9,1
971,848,105,-33,9
972,871,63,5,3
973,906,100,-27,13
974,910,93,-16,-2
975,925,116,-25,-4
976,940,87,-8,1
977,858,126,-15,0
978,779,138,-24,11
979,674,155,-15,1
980,600,156,-1,1
981,569,161,-5,13
982,578,199,-15,12
983,587,207,-23,15
984,658,176,-9,5
985,698,194,-11,7
986,745,223,2,-1
987,778,230,6,10
988,782,306,-10,11
989,762,323,-6,12
990,752,383,-21,21
991,738,387,0,24
992,749,369,18,10
993,787,377,-8,19
994,849,316,15,15
995,901,277,16,28
996,955,234,6,25
997,949,241,5,31
998,999,200,-7,37
999,982,210,-21,33
1000,995,199,1,26
1001,1005,212,-15,27
1002,1077,197,-20,33
1003,1086,208,-5,16
1004,1190,213,-19,27
1005,1300,257,-20,24
1006,1510,220,9,13
1007,1768,227,-18,19
1008,2007,235,-23,24
1009,2233,257,-19,25
1010,2435,250,-34,13
1011,2868,230,0,7
1012,4007,241,-9,6
1013,6965,240,1,4
1014,13649,351,-23,23
1015,25521,537,-62,42
1016,32569,5124,3179,-1142
1017,32767,-105,15036,-2731
1018,32767,-2400,18119,287
1019,32767,-2419,18072,2996
1020,32767,-2437,18099,2952
1021,32767,-2383,18096,617
1022,32767,-436,15494,-2490
1023,32564,4868,4566,-1453
1024,27727,1073,-100,80
1025,15773,797,-76,34
1026,9416,587,-9,32
1027,6575,525,-38,46
1028,5494,505,-28,45
1029,5036,518,-29,49
1030,4772,487,14,50
1031,4594,414,33,61
1032,4316,495,-19,92
1033,4138,413,38,100
1034,4098,428,-50,181
1035,4175,383,11,169
1036,4504,399,29,145
1037,4655,398,44,113
1038,4720,471,10,101
1039,4617,493,43,60
1040,4418,513,17,79
1041,4189,545,23,65
1042,4089,540,25,96
1043,3969,611,-15,125
1044,3719,554,21,130
1045,3379,501,12,146
1046,2908,486,9,146
1047,2567,432,16,120
1048,2265,485,-18,100
1049,2129,445,1,62
1050,2005,499,-2,46
1051,1918,545,10,24
1052,1857,630,-9,25
1053,1893,641,23,23
1054,1960,584,47,29
1055,2044,637,37,37
1056,2238,560,69,26
1057,2428,595,43,33
1058,2757,762,15,33
1059,3293,961,12,44
1060,4020,1262,0,39
1061,4810,1515,11,30
1062,5383,1718,-45,40
1063,5670,1569,20,30
1064,5364,1419,-15,35
1065,4795,1044,2,36
1066,4064,776,-4,35
1067,3356,593,11,35
1068,2757,467,24,28
1069,2375,393,38,26
1070,2167,399,22,31
1071,2112,453,0,21
1072,2127,512,-14,21
1073,2283,570,3,13
1074,2366,665,-14,26
1075,2488,732,30,-3
1076,2570,832,33,2
1077,2623,919,23,2
1078,2615,895,19,15
1079,2527,830,17,27
1080,2430,673,54,21
1081,2287,579,40,34
1082,2165,473,25,25
1083,2107,365,32,25
1084,2007,309,32,19
1085,1872,249,41,13
1086,1656,290,-14,26
1087,1503,256,-11,25
1088,1370,283,-18,16
1089,1322,258,0,16
1090,1303,236,-9,15
1091,1371,222,-8,8
1092,1490,203,-12,17
1093,1595,183,-24,29
1094,1647,152,4,14
1095,1556,157,4,7
1096,1389,165,-46,31
1097,1188,141,-9,6
1098,1031,152,-18,11
1099,935,115,-12,7
1100,872,159,-38,20
1101,829,177,-33,18
1102,829,149,-13,15
1103,874,137,-2,19
1104,914,144,-13,20
1105,930,159,-1,12
1106,999,167,12,17
1107,1072,179,-12,21
1108,1190,179,-13,27
1109,1308,136,-1,14
1110,1307,143,1,9
1111,1307,136,-10,21
1112,1197,146,-20,19
1113,1122,141,-21,24
1114,967,121,-2,19
1115,859,140,-4,21
1116,780,132,-1,25
1117,696,177,-26,21
1118,673,202,-29,26
1119,699,190,-23,19
1120,757,185,-8,20
1121,806,177,-19,29
1122,896,170,-8,18
1123,993,123,13,15
1124,1049,143,-18,24
1125,1064,145,-17,25
1126,1027,132,-19,37
1127,983,148,-14,38
1128,891,164,-6,46
