Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
802,-6,6,0,-8
803,5,0,-2,4
804,0,-3,1,-3
805,-2,10,-14,2
806,7,8,-10,-1
807,6,9,-13,-2
808,4,4,-7,-7
809,12,1,-15,0
810,11,0,-13,7
811,2,-3,-4,7
812,-2,9,-8,-2
813,-10,14,-5,-1
814,-5,19,-15,5
815,0,2,10,-4
816,8,-1,0,7
817,-3,13,-7,2
818,8,-2,7,0
819,13,-3,4,0
820,-5,4,9,-3
821,9,-7,22,-9
822,8,4,9,3
823,10,1,-10,10
824,1,25,-15,6
825,5,9,0,0
826,8,2,0,1
827,9,15,-15,1
828,0,10,2,1
829,9,-2,8,8
830,13,-7,10,1
831,14,0,8,-1
832,10,4,1,2
833,16,-12,15,0
834,9,-12,21,-2
835,8,-3,17,-6
836,9,-3,0,6
837,6,0,5,3
838,2,0,5,-1
839,4,4,0,3
840,15,-11,8,-4
841,0,13,-7,0
842,2,9,-2,-4
843,8,-2,-2,6
844,7,-6,4,3
845,1,2,0,3
846,7,-3,10,0
847,18,-10,9,0
848,4,-1,19,-6
849,12,-1,8,1
850,4,9,-11,3
851,9,-9,15,-1
852,3,8,8,-8
853,12,8,-17,11
854,-2,15,-13,5
855,5,0,6,-5
856,6,1,-1,0
857,-1,22,-27,5
858,0,8,-3,-4
859,3,10,-9,-2
860,0,18,-17,4
861,3,4,2,-5
862,10,7,-4,-2
863,11,-10,16,-14
864,9,-6,9,-8
865,0,17,-15,-1
866,-4,25,-20,2
867,-4,27,-12,8
868,14,-2,5,-3
869,5,4,-3,3
870,2,1,-3,-4
871,0,1,4,-1
872,-1,12,-6,3
873,8,3,12,-4
874,9,2,0,-4
875,15,-7,5,1
876,-6,9,11,-1
877,7,0,7,0
878,10,-3,3,2
879,6,8,0,-1
880,1,15,-4,-1
881,17,-14,10,-1
882,-6,22,-7,-2
883,26,-32,20,0
884,0,6,0,-6
885,3,20,-15,4
886,18,7,-14,-1
887,4,14,-1,-6
888,6,29,-19,9
889,24,0,3,1
890,20,3,7,0
891,20,8,-6,1
892,13,13,-9,5
893,8,7,-6,2
894,16,13,-11,4
895,22,3,0,3
896,19,0,6,0
897,8,3,5,-1
898,10,17,-12,2
899,8,14,-3,1
900,11,10,-2,5
901,1,35,-25,5
902,14,5,3,0
903,12,-4,13,-3
904,13,9,-14,9
905,9,0,15,-7
906,9,9,-6,-1
907,6,3,-4,2
908,10,1,10,0
909,5,10,1,-1
910,16,3,-11,6
911,10,14,-10,5
912,12,5,12,-8
913,24,-3,4,-7
914,13,9,-14,-1
915,5,11,-11,-8
916,9,4,7,0
917,11,8,-13,4
918,5,10,-9,6
919,9,4,-1,9
920,9,0,8,-3
921,16,-1,-1,7
922,17,-13,10,-5
923,1,17,-9,0
924,11,-1,1,-3
925,7,5,0,-1
926,2,21,-19,7
927,2,18,-14,0
928,7,8,-3,-1
929,9,7,1,-5
930,4,20,-5,3
931,11,-3,12,-6
932,15,-2,9,-2
933,10,12,-11,0
934,5,9,-1,-2
935,12,14,-20,5
936,16,1,-4,-6
937,10,2,-2,0
938,4,23,-23,4
939,11,19,-11,0
940,21,-10,7,1
941,14,2,-6,0
942,2,11,5,-8
943,13,8,-6,0
944,21,-2,-3,11
945,11,5,-11,6
946,10,3,-1,0
947,11,4,-12,6
948,2,27,-11,1
949,11,13,-1,3
950,7,14,-8,3
951,13,7,-3,6
952,18,-2,4,-3
953,15,-4,12,-6
954,10,5,-2,3
955,17,11,-18,0
956,11,10,0,-5
957,15,5,-2,7
958,22,-9,16,-3
959,27,-4,10,-8
960,22,16,-15,2
961,18,8,-11,0
962,17,10,-5,0
963,21,11,-8,5
964,20,6,4,-6
965,17,11,2,-6
966,32,-19,17,-4
967,23,2,-4,0
968,11,12,3,0
969,13,7,5,-4
970,19,6,-5,8
971,12,25,-19,15
972,19,8,0,-1
973,23,7,-3,-3
974,19,16,-16,0
975,18,15,-12,5
976,21,1,2,-2
977,7,17,0,-5
978,16,16,-11,9
979,28,0,5,0
980,21,5,4,2
981,15,16,-6,11
982,30,4,7,5
983,41,6,-7,5
984,36,15,-1,7
985,62,-5,4,7
986,58,18,9,12
987,90,6,6,11
988,84,42,-7,16
989,117,22,16,1
990,157,21,2,18
991,214,12,9,33
992,252,36,6,26
993,315,16,18,35
994,313,29,28,33
995,305,40,24,44
996,290,25,11,49
997,255,21,5,54
998,210,30,4,43
999,191,37,-7,48
1000,194,27,1,35
1001,202,36,-6,39
1002,214,18,17,22
1003,239,43,-11,18
1004,246,39,-5,21
1005,250,19,17,16
1006,235,38,2,17
1007,233,31,14,13
1008,232,46,-8,22
1009,263,34,5,20
1010,280,48,-7,19
1011,318,37,15,9
1012,350,45,-6,20
1013,427,21,8,26
1014,515,30,12,25
1015,649,14,24,33
1016,799,60,-20,58
1017,972,48,-19,71
1018,1067,83,-28,70
1019,1118,46,-21,77
1020,1021,90,-29,71
1021,900,67,-5,47
1022,727,70,-19,46
1023,562,56,1,22
1024,466,38,9,19
1025,423,15,17,19
1026,406,41,1,35
1027,422,54,1,53
1028,459,40,16,66
1029,492,66,-7,109
1030,491,76,0,137
1031,475,72,7,172
1032,445,69,5,192
1033,420,43,23,179
1034,401,41,30,139
1035,423,56,12,126
1036,457,79,29,86
1037,541,59,66,54
1038,593,96,52,84
1039,632,62,95,85
1040,628,98,58,124
