Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
938,494,33,-23,0
939,609,24,-4,0
940,788,31,-9,0
941,915,65,-35,0
942,1037,37,-1,-7
943,1003,62,-11,-4
944,954,77,6,-4
945,928,124,-13,-1
946,972,152,-12,-5
947,937,169,-20,3
948,891,137,0,-10
949,810,90,-13,2
950,787,81,-15,-4
951,812,59,-14,0
952,788,69,-8,0
953,776,62,-10,-2
954,775,47,-8,3
955,790,37,-2,-12
956,783,57,-15,-3
957,840,61,-15,-8
958,903,67,-4,-6
959,1000,78,-20,0
960,1140,52,-18,2
961,1240,52,-16,7
962,1282,58,-18,2
963,1243,75,-13,-1
964,1153,93,-2,-8
965,1100,75,-11,4
966,1071,122,-30,7
967,1098,113,-24,5
968,1161,82,-4,0
969,1166,101,-8,-5
970,1172,78,-5,2
971,1202,53,8,-3
972,1222,70,-14,6
973,1249,69,-16,1
974,1278,83,-23,-2
975,1257,90,-3,-3
976,1221,121,-30,4
977,1109,122,-28,16
978,1045,124,-15,3
979,960,147,-18,11
980,899,137,-6,11
981,878,186,-16,2
982,956,190,-7,-5
983,1037,215,-34,8
984,1179,195,-1,-4
985,1332,250,-23,3
986,1456,273,-12,0
987,1504,320,-11,0
988,1462,367,-24,1
989,1374,395,7,-17
990,1313,412,9,-4
991,1313,414,19,4
992,1349,457,-1,-6
993,1484,417,8,2
994,1655,372,30,-13
995,1847,365,4,-3
996,2046,357,2,-2
997,2208,340,0,-13
998,2297,315,-10,-17
999,2311,285,-20,-14
1000,2208,267,-3,-14
1001,2060,302,-42,5
1002,1944,262,-21,-1
1003,1951,271,-42,5
1004,2123,235,-11,3
1005,2394,270,9,-13
1006,2745,250,21,-25
1007,2980,287,-14,-16
1008,3151,224,17,-6
1009,3259,221,21,-2
1010,3476,223,8,3
1011,4435,177,12,2
1012,7220,140,11,12
1013,14117,60,68,9
1014,27856,-22,115,40
1015,30897,6753,5380,-1790
1016,32316,747,16559,-993
1017,32518,368,16818,5380
1018,32394,1083,15604,9973
1019,32341,1321,15230,11119
1020,32427,834,16043,8575
1021,32450,417,16882,2971
1022,31805,2494,14170,-2540
1023,31496,5359,1383,-572
1024,22662,458,72,55
1025,12788,502,21,40
1026,8001,432,71,14
1027,6025,429,27,25
1028,5203,399,13,42
1029,4738,359,49,54
1030,4394,356,7,83
1031,4090,299,45,94
1032,3865,299,38,113
1033,3784,258,48,124
1034,3740,260,51,108
1035,3770,332,22,113
1036,3775,377,16,83
1037,3714,356,31,51
1038,3498,400,65,33
1039,3188,467,49,41
1040,2817,515,41,58
1041,2508,527,9,100
1042,2243,485,39,102
1043,2081,442,30,131
1044,1937,412,19,146
1045,1856,374,27,129
1046,1788,392,25,106
1047,1696,425,36,55
1048,1618,487,4,45
1049,1537,549,-3,30
1050,1498,541,7,33
1051,1445,582,7,29
1052,1505,558,20,33
1053,1553,551,15,41
1054,1693,491,48,35
1055,1908,567,52,28
1056,2175,702,24,40
1057,2576,954,8,54
1058,3003,1287,-13,39
1059,3472,1584,-33,49
1060,3921,1695,-15,63
1061,4193,1573,-5,60
1062,4236,1255,30,33
1063,4025,956,11,48
1064,3662,648,51,25
1065,3124,465,30,44
1066,2657,344,46,34
1067,2204,326,51,23
1068,1776,350,26,28
1069,1477,353,41,13
1070,1231,434,11,27
1071,1059,499,27,8
1072,940,602,7,16
1073,891,706,-11,20
1074,832,743,19,17
1075,838,756,27,14
1076,846,719,33,13
1077,839,620,54,14
1078,848,567,44,37
1079,877,409,63,32
1080,896,327,84,23
1081,957,260,70,27
1082,943,238,32,28
1083,972,199,25,16
1084,928,215,17,13
1085,877,224,5,17
1086,796,250,-10,17
1087,746,212,11,15
1088,661,188,5,17
1089,635,169,5,14
1090,628,142,-8,20
1091,606,146,-17,24
1092,592,94,6,12
1093,612,101,-1,16
1094,582,86,9,13
1095,569,95,-4,10
1096,525,115,-20,7
1097,556,86,-9,6
1098,567,100,-21,16
1099,563,95,-11,8
1100,566,110,-20,17
1101,568,116,-18,16
1102,594,92,-18,18
1103,617,101,-9,10
1104,589,122,-19,18
1105,614,93,0,14
1106,613,79,7,26
1107,620,97,-16,14
1108,650,72,3,12
1109,631,97,-23,21
1110,612,98,-3,17
1111,613,96,-5,19
1112,568,129,-19,24
1113,558,115,2,19
1114,533,159,3,23
1115,544,173,0,32
1116,556,199,-22,35
