Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
963,4,0,7,-15
964,11,-7,-3,-3
965,10,-14,13,-5
966,12,-7,4,-11
967,4,1,-7,-4
968,11,-2,-3,-4
969,4,0,4,-8
970,2,7,-7,-7
971,6,-2,-1,-5
972,10,-3,-1,-4
973,7,-10,2,-11
974,9,-14,6,-9
975,11,0,-3,-8
976,-2,20,-15,-9
977,14,0,-5,-5
978,6,-2,-2,-4
979,10,-5,4,-4
980,22,-23,26,-20
981,24,-14,5,-5
982,24,11,-4,-6
983,34,8,5,-12
984,55,11,4,-15
985,74,30,-6,-4
986,85,35,-1,-5
987,99,30,13,-4
988,105,45,-5,2
989,103,59,-22,11
990,113,34,3,0
991,113,43,21,-8
992,136,56,7,0
993,158,69,7,7
994,185,67,19,0
995,212,70,29,-1
996,224,93,8,0
997,227,99,16,0
998,238,85,9,4
999,230,66,28,-12
1000,200,74,19,-12
1001,161,76,-2,0
1002,143,37,9,-2
1003,121,33,18,-10
1004,109,54,-3,0
1005,118,46,15,-4
1006,132,36,12,-2
1007,132,35,17,-9
1008,113,36,19,-1
1009,86,44,16,-6
1010,73,38,7,-4
1011,51,39,4,4
1012,55,28,3,-1
1013,63,3,21,-8
1014,67,29,9,-2
1015,74,38,-1,1
1016,103,46,0,0
1017,146,50,4,8
1018,204,39,22,0
1019,221,62,16,0
1020,231,68,5,11
1021,228,39,42,-4
1022,204,29,30,-3
1023,173,36,24,-1
1024,147,33,17,2
1025,144,27,22,-3
1026,140,38,13,-6
1027,166,24,15,0
1028,171,25,9,3
1029,184,16,30,3
1030,194,0,48,-6
1031,223,13,35,-5
1032,255,38,27,2
1033,352,71,21,2
1034,498,99,17,4
1035,703,159,10,4
1036,944,209,15,12
1037,1203,238,42,-15
1038,1395,257,58,-12
1039,1441,286,49,-12
1040,1419,268,41,-13
1041,1336,228,50,-24
1042,1201,237,27,-17
1043,1076,193,37,-14
1044,924,183,14,-6
1045,788,123,23,-15
1046,602,108,23,-13
1047,442,74,20,-10
1048,309,38,27,-14
1049,221,35,9,-5
1050,215,24,8,-3
1051,266,36,0,0
1052,429,30,15,-7
1053,658,36,13,1
1054,938,55,18,-2
1055,1189,67,24,18
1056,1296,76,28,19
1057,1234,92,13,21
1058,1034,96,-12,28
1059,758,45,18,14
1060,496,22,18,11
1061,300,29,5,5
1062,167,35,-7,17
1063,111,4,11,4
1064,80,9,9,5
1065,56,16,5,18
1066,61,2,21,25
1067,58,0,13,63
1068,51,6,11,88
1069,59,-14,16,122
1070,50,0,4,143
1071,43,-4,9,139
1072,42,0,3,118
1073,43,5,0,88
1074,35,5,10,53
1075,27,14,-1,34
1076,27,13,6,25
1077,36,3,6,28
