Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
617,0,0,-18,-10
618,-16,12,-23,-6
619,-27,24,-23,-5
620,-10,5,-8,-9
621,2,-12,-7,-9
622,-7,-4,-7,-11
623,-10,-5,-1,-10
624,-8,0,-6,-8
625,1,-1,-12,-15
626,-5,-4,-12,-7
627,-20,15,-15,0
628,-8,6,-22,-5
629,-8,3,-17,-2
630,-4,-13,6,-19
631,-1,4,-16,-6
632,-2,-16,5,-13
633,0,-12,-7,-1
634,0,-16,-1,-9
635,-6,-6,-5,-6
636,-6,-1,-4,-13
637,-1,-2,-15,-4
638,-4,-1,-7,-4
639,-4,-2,-6,-9
640,-11,3,-11,-5
641,-5,-2,-12,-2
642,-12,1,-9,-4
643,-8,11,-21,-1
644,6,-18,5,-11
645,-5,1,-18,-3
646,-3,-2,-11,-4
647,1,-13,3,-4
648,-10,0,-8,0
649,-9,-4,1,-9
650,-8,5,-9,-7
651,-8,-1,-8,-6
652,-3,-9,0,-11
653,-6,-14,8,-11
654,-8,-4,-1,-17
655,-4,-2,-12,-1
656,-7,6,-26,-3
657,-5,10,-27,0
658,-14,0,-5,-5
659,-1,-15,2,-8
660,-8,12,-18,-8
661,-4,-8,0,-4
662,-4,-11,4,-10
663,-13,11,-10,-6
664,-4,-2,-9,-7
665,-5,-4,-8,-8
666,-5,-7,2,-8
667,-6,5,-19,-3
668,-10,-1,-13,0
669,-14,3,-11,-12
670,-1,-6,-12,-6
671,-4,2,-12,-10
672,-4,0,-13,-8
673,-1,-10,-1,-7
674,-7,4,-16,-5
675,-15,9,-16,-8
676,5,-21,0,-10
677,-7,-1,-6,-12
678,-5,1,-12,0
679,-3,-18,3,-13
680,-6,1,-5,-1
681,4,-6,-12,-6
682,-5,0,-9,-5
683,-11,2,-4,-6
684,-2,5,-16,-3
685,1,-15,0,-5
686,-4,-8,-6,0
687,-9,6,-15,-7
688,-2,-10,-7,-1
689,0,-2,-15,-3
690,-4,2,-14,-1
691,-3,-11,0,-8
692,-5,-1,-5,-10
693,2,-9,0,-11
694,-4,4,-21,-2
695,-9,-2,-3,-14
696,-2,0,-12,-5
697,-3,-8,3,-10
698,-6,4,-8,-7
699,3,-9,0,-6
700,-1,5,-14,-11
701,-6,1,-7,-10
702,1,1,-16,0
703,0,-9,2,-12
704,-7,-3,-9,-10
705,-5,-6,3,-8
706,-7,0,-3,-7
707,1,-8,0,-10
708,-4,0,-14,-8
709,-10,10,-15,-8
710,-4,0,-15,0
711,-2,-6,-12,-3
712,-10,7,-13,-8
713,-8,2,-6,-6
714,-3,0,-5,-11
715,-2,-2,-2,-10
716,4,-1,-13,-7
717,0,7,-21,-4
718,-5,3,-8,-13
719,0,-5,-4,-5
720,-8,17,-27,3
721,2,-11,-4,-7
722,-12,18,-19,-9
723,-8,9,-20,0
724,-18,18,-15,-6
725,-9,2,-9,-9
726,3,-2,0,-13
727,-7,2,-2,-10
728,3,-13,2,-10
729,-3,-8,-1,-10
730,-1,-12,-1,-11
731,-8,10,-15,-11
732,-1,-6,0,-12
733,-2,4,-13,-4
734,9,-11,-6,-9
735,1,1,-14,-3
736,6,-4,-13,-1
737,7,-18,4,-16
738,6,5,-22,-2
739,6,-1,-9,-4
740,-1,2,-6,-12
741,8,-7,-2,-13
742,5,15,-19,-4
743,0,-4,-4,-1
744,6,-3,-3,-9
745,2,10,-15,-8
746,6,8,-9,-1
747,-1,18,-21,-7
748,-6,7,-14,-1
749,8,-4,-4,-14
750,0,2,-7,-4
751,10,-1,-13,-6
752,3,4,-13,-12
753,11,0,-21,-1
754,14,-5,-9,-11
755,12,6,-20,-3
756,6,1,-9,-11
757,7,0,-5,-7
758,3,0,-2,-16
759,9,3,-16,-10
760,10,-5,-7,-4
761,5,-1,-6,-10
762,13,3,-18,-5
763,4,4,-17,-5
764,11,4,-17,-3
765,19,-7,-9,-9
766,16,11,-15,-2
767,16,0,-8,-6
768,14,8,-18,-2
769,15,10,-23,-1
770,12,13,-15,-8
771,17,2,-12,-11
772,19,10,-15,-18
773,21,16,-11,-12
774,32,4,-8,-10
775,14,4,-1,-14
776,22,19,-22,-1
777,26,9,-26,-6
778,26,12,-16,-15
779,20,2,-12,-12
780,23,5,-11,-13
781,23,7,-16,-7
782,13,11,-11,-9
783,27,1,-10,-15
784,26,-7,-2,-7
785,15,0,-3,-11
786,8,22,-27,-1
787,7,20,-28,-4
788,14,4,-3,-8
789,15,1,-2,-13
790,18,10,-25,0
791,11,3,-17,-2
792,23,-1,-13,-15
793,28,10,-17,-7
794,26,24,-25,-7
795,45,15,-17,-8
796,77,12,-14,-8
797,98,30,-9,-6
798,132,35,-19,-6
799,153,18,-8,-5
800,152,22,-9,-9
801,119,31,-11,-5
802,106,17,-8,-9
803,83,17,-4,-10
804,64,22,-19,-4
805,65,3,-12,-5
806,63,13,-15,-10
807,62,10,-21,-5
808,58,11,-14,-9
809,50,19,-22,-3
810,58,4,-22,-3
811,33,24,-21,-2
812,38,-2,-8,-3
813,29,14,-29,-2
814,39,6,-19,-3
815,52,-1,-10,-9
816,60,12,-12,-12
817,92,15,-9,-11
818,122,35,-15,-8
819,198,31,-17,-5
820,247,56,-28,-4
821,338,59,-27,-5
822,389,80,-11,-10
823,470,91,-16,-12
824,559,120,-31,-7
825,631,132,-25,-1
826,716,133,-4,-16
827,738,147,-11,-14
828,667,165,-6,-16
829,528,132,-15,-6
830,368,100,-14,-12
831,246,72,-16,-7
832,157,45,-13,-1
833,102,42,-17,6
834,77,33,-14,-3
835,62,16,-10,-7
836,58,17,-12,-4
837,52,22,-22,-1
838,51,24,-23,-2
839,61,15,-11,-10
840,72,4,0,-16
841,81,9,0,-15
842,83,5,-1,-15
843,80,21,-12,-8
844,82,11,-16,-8
845,84,11,-1,-10
846,119,8,-8,-8
847,178,36,-11,-6
848,353,22,-11,-2
849,569,36,-7,-5
850,824,83,-17,-10
851,1112,102,-23,-7
852,1222,125,-15,-9
853,1146,132,-18,-17
854,942,134,-2,-14
855,666,126,-22,-7
856,428,80,-11,-1
857,260,52,3,-20
858,161,40,-14,-4
859,116,22,-4,-10
860,97,38,-18,-5
861,99,29,-19,-2
862,104,15,-6,-9
863,101,29,-20,-1
864,117,13,-5,-10
865,116,30,-16,-3
866,160,17,-3,-12
867,210,33,-18,-5
868,345,28,-17,-5
869,552,46,-21,-4
870,841,96,-45,2
871,1130,78,-37,1
872,1354,104,-25,-6
873,1421,106,-25,-3
874,1286,125,-18,-18
875,1043,114,-35,0
876,754,100,-16,-7
877,506,73,-16,-8
878,310,60,-10,-2
879,230,48,-20,0
880,167,41,-18,-7
881,122,48,-20,-2
882,119,37,-10,-13
883,110,30,-8,-5
884,114,11,-3,-12
885,104,29,-20,-6
886,98,23,-15,-5
887,95,32,-26,-3
888,104,40,-34,-4
889,126,26,-8,-9
890,181,19,-8,0
891,226,26,0,-15
892,307,40,-27,-7
893,380,50,-23,-11
894,489,44,-21,-7
895,520,29,-9,-7
896,493,61,-14,-4
897,451,41,0,-15
898,369,46,-8,-8
899,290,44,-15,-6
900,227,49,-12,-4
901,215,46,-21,-3
902,209,43,-14,-7
903,221,46,-18,-4
904,249,53,-10,-4
905,334,61,-20,-2
906,469,62,-17,-8
907,689,56,-8,-13
908,930,80,-19,-11
909,1258,116,-43,0
910,1732,143,-41,4
911,2299,204,-29,-14
912,2959,274,-41,0
913,3442,326,-34,-9
914,3488,377,-59,0
915,3083,388,-41,-1
916,2359,341,-27,-5
917,1538,341,-40,1
918,948,272,-15,-8
919,580,223,-7,-3
920,422,239,-10,0
921,384,269,-13,-8
922,408,288,-27,-3
923,468,285,-20,-4
924,512,265,-17,-7
925,542,213,-5,-8
926,538,161,-6,-4
927,515,136,-12,-8
928,617,100,-33,0
929,771,87,-18,-6
930,1092,106,-27,-4
931,1638,140,-59,12
932,2310,114,-40,-2
933,2801,115,-43,-5
934,2980,155,-43,-4
935,2808,158,-42,-8
936,2311,136,-15,-20
937,1763,146,-38,5
938,1261,187,-45,0
939,964,180,-13,-5
940,837,171,6,-8
941,797,224,-25,-9
942,807,235,-29,-3
943,789,251,-23,-1
944,740,272,-13,-13
945,702,271,-24,-1
946,644,293,-29,5
947,635,244,-15,-7
