Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
593,0,-7,-6,-1
594,8,-21,0,-2
595,1,-8,2,-4
596,-8,15,-27,6
597,0,-2,-10,11
598,-5,0,-6,2
599,-6,3,-7,0
600,-4,0,-7,-6
601,-3,15,-25,16
602,0,-8,-5,2
603,-8,6,-14,1
604,-7,4,-13,6
605,-2,9,-16,-6
606,2,-3,-16,6
607,-3,-4,-5,0
608,-1,-7,-1,-3
609,-10,9,-8,6
610,-16,20,-22,5
611,4,-11,11,-5
612,-6,11,-7,-3
613,-7,19,-25,3
614,-3,-10,5,-3
615,6,-6,-4,1
616,3,-11,8,-4
617,-12,9,-11,8
618,0,0,-8,2
619,0,-5,4,0
620,-7,2,-9,7
621,-4,6,-15,5
622,1,1,-10,7
623,-2,0,-1,4
624,8,-19,3,2
625,-5,1,-5,2
626,-6,17,-18,1
627,6,-13,-6,5
628,-5,3,-12,9
629,3,-4,-4,4
630,0,-3,-5,6
631,2,-3,0,0
632,-2,-5,-1,9
633,2,7,-13,7
634,0,6,-7,6
635,-5,2,-5,0
636,0,-8,4,10
637,0,6,-18,10
638,1,-12,12,0
639,16,-22,10,2
640,3,-4,-1,10
641,0,-13,18,-4
642,0,-5,0,6
643,-6,1,-7,7
644,1,-9,9,-1
645,0,-1,-1,1
646,1,-6,-7,8
647,-8,7,-9,4
648,-3,3,-7,7
649,-3,-1,-1,10
650,-6,13,-16,12
651,-3,2,-8,8
652,-2,1,-3,5
653,3,-9,0,5
654,0,-15,13,-1
655,-9,8,-4,5
656,4,-8,-2,0
657,-4,10,-12,3
658,-2,13,-15,6
659,5,-5,-1,-3
660,0,-1,-5,9
661,3,-7,4,9
662,-5,1,6,-4
663,-5,14,-9,0
664,-6,8,-5,6
665,0,1,-5,8
666,19,-12,-1,7
667,-3,-4,4,2
668,9,-11,-2,3
669,-2,8,-16,13
670,-8,7,-2,5
671,-7,9,-8,6
672,-10,14,-4,0
673,10,-19,20,6
674,8,-10,10,3
675,0,-6,4,8
676,0,-4,2,1
677,-8,19,-13,9
678,8,-15,13,2
679,3,0,0,4
680,-2,8,-10,15
681,-10,7,9,-2
682,8,-3,-7,10
683,2,7,-3,1
684,6,-12,9,-3
685,13,-19,11,1
686,1,8,-13,12
687,-5,5,-5,3
688,-5,10,-5,0
689,7,-10,5,0
690,5,-2,-2,6
691,8,-5,-10,10
692,4,1,6,0
693,6,1,-6,12
694,-3,-4,0,3
695,-8,7,-9,9
696,3,-11,4,2
697,-2,-4,-4,10
698,4,-9,3,0
699,6,-6,4,-2
700,2,-4,-1,0
701,-6,15,-23,12
702,0,10,-15,5
703,0,2,-10,5
704,5,-10,-6,0
705,-3,4,-20,5
706,-4,-4,5,1
707,0,-4,-4,3
708,-3,0,-16,0
709,-5,12,-19,3
710,-1,4,-10,2
711,0,-7,5,4
712,7,-20,5,0
713,5,1,-11,8
714,-3,0,5,0
715,-10,12,-1,8
716,-2,9,-17,6
717,6,-1,-2,1
718,0,-1,1,3
719,10,-11,2,2
720,0,12,-8,3
721,0,2,-5,10
722,-7,11,-16,13
723,11,-17,6,4
724,0,-13,15,3
725,1,2,-10,9
726,-3,4,-6,11
727,-4,8,-11,2
728,0,-8,4,2
729,3,-10,10,-5
730,4,-15,4,5
731,-3,11,-15,5
732,-7,15,-15,4
733,0,-1,3,0
734,6,-15,15,0
735,-1,7,2,0
736,9,-1,-13,5
737,4,13,-15,5
738,6,-2,-8,6
739,4,-8,9,0
740,-5,6,-5,2
741,-5,21,-22,12
742,3,-4,-11,7
743,6,-11,1,3
744,-1,3,-2,4
745,10,-14,6,-3
746,1,0,-3,5
747,5,-11,8,-7
748,6,-10,4,-4
749,-9,21,-7,3
750,8,-7,-10,6
751,1,3,-9,3
752,1,2,0,-1
