Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
735,39,6,5,-8
736,28,21,-11,6
737,51,1,0,2
738,37,10,-10,10
739,38,7,0,7
740,41,7,-1,0
741,23,12,-8,5
742,36,9,-5,1
743,23,10,4,3
744,37,1,7,-3
745,22,16,-8,8
746,29,14,-3,7
747,35,-6,10,0
748,14,23,-5,7
749,29,2,-11,12
750,18,4,-8,3
751,19,1,8,3
752,12,17,-4,6
753,32,0,-17,13
754,45,21,-2,-3
755,82,0,3,4
756,130,17,-3,0
757,195,36,-11,6
758,296,5,4,3
759,321,22,3,-4
760,333,50,-20,12
761,310,12,-1,10
762,239,10,3,-1
763,173,11,-2,0
764,144,6,-1,1
765,112,27,-10,5
766,104,31,-19,1
767,110,16,-8,6
768,99,7,17,1
769,79,27,-22,2
770,74,2,-9,4
771,57,7,-11,6
772,39,12,-8,0
773,47,5,0,1
774,64,8,-3,-1
775,95,20,-19,14
776,151,30,-13,12
777,243,44,-14,2
778,360,51,-18,6
779,489,44,-1,0
780,643,60,10,-9
781,775,86,-14,6
782,946,76,-5,2
783,1097,106,-2,7
784,1162,129,-17,16
785,1144,98,-13,14
786,968,86,-14,13
787,714,73,-9,7
788,448,32,2,-1
789,274,37,-5,10
790,167,38,-22,12
791,118,23,-14,3
792,91,14,-4,4
793,81,22,-8,-1
794,84,10,-12,6
795,74,27,-19,4
796,78,36,-25,13
797,91,26,-7,5
798,100,17,0,4
799,105,5,8,-2
800,89,22,-17,4
801,91,27,-23,7
802,91,19,-7,6
803,107,18,-3,9
804,184,13,-1,2
805,305,49,-32,13
806,557,33,-14,0
807,903,50,-4,8
808,1262,80,-23,9
809,1476,58,11,0
810,1465,91,0,10
811,1208,55,19,6
812,848,72,-9,12
813,499,54,-5,5
814,276,42,-13,13
815,181,31,-6,9
816,143,23,-8,4
817,134,-6,17,-12
818,105,24,-1,4
819,112,24,1,-3
820,127,30,-26,2
821,140,20,-14,2
822,188,20,-7,5
823,277,10,-6,2
824,435,47,-27,10
825,710,32,12,-5
826,1032,64,-22,9
827,1329,53,10,-8
828,1497,66,2,12
829,1469,69,11,7
830,1230,54,11,7
831,919,48,17,0
832,622,52,4,3
833,426,19,11,0
834,270,23,3,5
835,202,10,4,4
836,154,30,-15,0
837,135,25,-12,4
838,120,15,-6,0
839,104,33,-24,6
840,96,22,-4,-3
841,102,10,-4,0
842,103,11,-8,5
