Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
805,257,59,-11,27
806,278,42,0,15
807,261,49,8,14
808,264,53,-10,23
809,249,62,-10,18
810,233,41,9,9
811,206,40,-9,21
812,174,44,-14,20
813,145,17,4,13
814,109,27,-13,23
815,93,9,0,15
816,61,42,-23,24
817,63,9,7,8
818,55,35,-20,23
819,80,-2,9,19
820,79,34,-10,17
821,80,38,5,16
822,111,41,4,12
823,129,73,-12,14
824,167,78,-7,17
825,224,73,0,15
826,322,84,-5,12
827,429,90,0,16
828,547,117,-10,19
829,662,103,-3,17
830,721,139,-11,21
831,717,132,0,17
832,660,121,12,13
833,596,92,18,16
834,553,118,-9,21
835,601,101,-1,19
836,645,144,-21,23
837,729,122,5,17
838,786,144,-16,21
839,804,138,-3,14
840,847,128,2,22
841,909,144,8,15
842,976,158,-6,20
843,1079,157,-2,13
844,1134,141,-2,18
845,1083,174,-14,24
846,1000,137,-3,22
847,879,145,-14,22
848,731,119,-15,21
849,578,113,-6,19
850,442,102,-10,21
851,347,86,-2,19
852,288,73,-4,14
853,236,68,-6,20
854,207,59,-4,17
855,193,48,-2,20
856,178,44,3,12
857,167,61,-15,18
858,176,53,-15,24
859,173,49,-19,23
860,185,25,5,16
861,185,41,-17,25
862,188,35,1,15
863,197,42,-6,15
864,184,41,-7,15
865,199,30,-11,25
866,193,42,-16,23
867,184,37,-20,22
868,198,27,8,13
869,211,42,-13,21
870,248,26,0,15
871,305,29,15,14
872,417,41,-3,16
873,518,44,-2,17
874,671,57,0,15
875,853,54,4,11
876,1026,85,-13,19
877,1211,109,-6,9
878,1360,108,-4,17
879,1528,101,3,23
880,1644,111,2,15
881,1645,160,-12,17
882,1753,143,-18,26
883,1716,152,2,14
884,1675,142,11,18
885,1616,145,6,9
886,1529,146,-11,23
887,1437,130,28,3
888,1323,149,0,9
889,1226,185,-32,25
890,1121,144,7,14
891,1046,140,8,12
892,943,150,-9,19
893,870,158,-15,24
894,794,124,8,13
895,741,126,-1,16
896,654,148,-11,25
897,608,105,3,12
898,553,92,1,14
899,508,117,-20,19
900,476,93,3,11
901,442,87,-2,17
902,402,87,-13,22
903,385,93,-12,21
904,340,93,-14,22
905,329,61,0,17
906,313,77,-10,27
907,292,83,-19,24
908,286,59,-3,18
909,262,71,-7,18
910,260,45,3,20
911,248,51,3,21
912,252,36,4,25
913,256,25,4,21
914,235,53,2,16
915,251,55,-22,25
916,278,43,3,16
917,283,56,-14,22
918,325,36,-3,20
919,354,37,10,7
920,400,35,-4,21
921,445,42,-12,22
922,480,47,-1,17
923,503,68,-25,33
924,558,47,3,18
925,584,68,-11,27
926,628,71,-17,25
927,673,64,6,13
928,712,69,1,27
929,736,80,-7,39
930,804,87,-7,50
931,1023,80,2,65
932,1877,111,8,68
933,4200,201,39,43
934,6708,757,15,32
935,3705,687,23,17
936,1990,403,-5,27
937,1331,333,-18,31
938,993,244,-14,30
939,793,159,1,17
940,713,133,-3,27
941,735,111,13,17
942,771,131,2,26
943,884,132,0,21
944,1104,137,1,22
945,1457,164,14,22
946,1895,183,5,15
947,2515,297,-12,32
948,3445,380,-21,25
949,4314,441,25,8
950,4333,492,21,10
951,3266,449,12,7
952,1965,322,-6,30
953,1204,243,7,16
954,1009,197,2,28
955,1075,208,12,23
956,1437,249,24,15
957,2277,349,19,11
958,3476,528,-16,23
959,4552,590,33,2
960,4808,663,-4,14
961,4088,533,25,7
962,2834,390,30,0
963,1896,371,-14,25
964,1629,460,14,15
965,2134,819,18,20
966,3013,1353,51,-5
967,3754,1873,65,-8
968,3931,2074,86,-23
969,3413,1870,66,-2
970,2702,1346,60,-2
971,2108,871,25,15
