Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
594,2,-16,4,-3
595,-4,-2,-11,4
596,-2,-9,3,-3
597,-2,7,-11,2
598,3,-22,9,0
599,0,-8,-8,2
600,-10,1,-5,0
601,-2,-3,0,-4
602,2,-6,-5,1
603,0,-11,10,-2
604,9,-17,8,-1
605,0,-20,10,-1
606,-3,-3,0,0
607,-11,3,-7,1
608,-3,-9,2,-1
609,-3,-7,3,0
610,-2,-3,-1,0
611,-3,-8,9,-2
612,-3,-8,2,1
613,0,-17,9,-6
614,-7,1,-8,2
615,-3,-5,1,-2
616,-2,-2,5,-4
617,-3,-11,1,2
618,-3,-7,15,-12
619,2,-17,1,-8
620,-3,-3,4,-7
621,3,-12,8,-3
622,-1,-15,11,-5
623,-1,-7,0,1
624,-8,-8,13,-8
625,5,-3,-1,-5
626,-5,-3,2,-1
627,-4,-5,-8,-2
628,-5,-3,0,-6
629,-3,-7,-4,-1
630,-1,-2,-1,-9
631,3,-20,20,-13
632,0,-9,8,-4
633,0,-5,4,-10
634,-6,1,-8,0
635,1,-11,4,-9
636,-1,-4,0,-1
637,1,-11,4,-3
638,0,0,-4,-1
639,-2,-6,3,-3
640,-6,5,-6,-6
641,10,-20,7,-8
642,11,-32,23,-10
643,-11,-5,5,-3
644,-7,3,-8,-5
645,-2,-2,-1,-2
646,1,-7,0,-8
647,7,-19,11,-2
648,10,-16,7,-8
649,1,-8,0,-5
650,1,-14,16,-6
651,-1,7,-16,2
652,-3,4,-9,-2
653,5,-5,6,3
654,6,14,-9,20
655,12,-5,11,11
656,12,-7,8,14
657,15,-4,13,9
658,20,1,17,7
659,18,15,-2,23
660,16,2,20,22
661,22,15,6,18
662,23,3,19,17
663,25,-12,37,16
664,21,8,17,18
665,22,-7,14,18
666,8,1,24,9
667,7,-3,10,11
668,6,2,6,15
669,6,3,14,11
670,1,2,7,17
671,3,-2,4,11
672,3,7,-7,15
673,3,-2,18,1
674,8,-11,16,1
675,0,6,7,-1
676,5,-1,6,8
677,2,-1,4,2
678,-2,16,-12,5
679,1,14,-2,7
680,8,10,0,6
681,19,-9,14,8
682,13,2,10,13
683,13,15,0,14
684,24,-12,26,11
685,7,10,6,17
686,2,18,-5,28
687,20,3,7,41
688,12,8,1,65
689,6,28,-24,98
690,14,23,-31,124
691,8,46,-49,158
692,25,38,-52,173
693,29,42,-51,169
694,61,21,-30,141
695,56,20,-28,111
696,57,22,-18,81
697,53,13,-14,59
698,44,2,-3,43
699,26,12,-9,40
700,31,-10,8,27
701,13,13,-10,29
702,18,-3,5,16
703,6,20,-17,25
704,9,10,-4,18
705,17,-1,-5,16
706,16,-11,12,14
707,9,-1,-2,14
708,13,0,6,17
709,23,-19,14,11
710,12,12,-7,18
711,14,-2,1,10
712,24,-6,5,11
713,37,-23,10,9
714,18,2,-3,18
715,22,-1,0,13
716,24,3,-5,21
717,26,-2,-7,19
718,12,25,-24,20
719,25,-2,7,8
720,42,-5,-11,23
721,45,-16,21,12
722,57,-1,3,24
723,77,-8,2,22
724,84,1,-4,23
725,104,7,-13,23
726,96,10,-10,27
727,113,8,-10,25
728,121,2,-7,20
729,109,2,-3,21
730,71,11,3,14
731,68,7,0,22
732,73,0,12,9
733,64,7,1,19
734,65,-5,13,17
735,54,12,-11,24
736,72,-15,23,7
737,78,8,-10,27
738,87,3,-6,12
739,92,13,0,17
740,99,13,1,16
741,101,12,-4,15
742,90,0,9,9
743,81,6,-3,15
744,82,11,-9,20
745,70,16,-9,18
746,78,4,-11,23
747,66,-6,5,17
748,54,-10,12,9
749,29,10,-9,19
750,30,8,-3,11
751,24,0,-2,18
752,19,13,-13,22
753,20,7,-5,20
754,17,10,-16,23
755,27,-12,16,4
756,28,-19,8,15
757,26,-2,1,13
758,34,6,4,14
759,51,18,-14,16
760,104,0,4,16
761,168,7,-11,16
762,226,7,-9,10
763,275,-5,2,6
764,289,16,-5,12
765,289,-11,0,15
766,226,22,-24,20
767,185,6,-4,17
