Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
857,197,54,-1,15
858,209,29,1,22
859,190,51,-19,23
860,197,38,14,4
861,204,36,-4,17
862,215,49,-12,19
863,246,23,13,6
864,237,40,12,10
865,241,58,-7,22
866,206,86,-15,19
867,215,42,16,0
868,228,68,-7,14
869,290,68,-6,8
870,415,57,2,6
871,581,30,22,9
872,657,44,0,11
873,632,55,3,12
874,565,23,25,0
875,457,68,-3,14
876,387,88,-5,10
877,346,82,25,6
878,312,82,6,7
879,250,73,6,13
880,210,56,12,10
881,180,82,-5,11
882,173,58,12,-1
883,188,56,3,3
884,208,49,5,11
885,225,33,7,13
886,241,9,33,0
887,240,43,-6,14
888,229,44,5,11
889,230,34,2,14
890,242,18,10,12
891,238,30,11,5
892,270,16,15,7
893,264,41,-7,15
894,265,33,14,5
895,247,35,0,15
896,223,18,9,16
897,189,36,12,1
898,178,35,3,14
899,188,40,-6,14
900,198,33,14,8
901,213,33,4,6
902,214,50,2,3
903,229,26,17,4
904,229,20,13,6
905,206,45,-10,15
906,182,46,0,10
907,174,14,20,3
908,152,24,7,4
909,115,54,-2,12
910,121,33,-3,12
911,122,20,23,4
912,119,18,12,8
913,115,24,11,2
914,108,29,5,11
915,104,17,16,10
916,120,24,0,16
917,122,22,4,14
918,126,23,-8,13
919,139,11,-4,14
920,124,23,5,8
921,126,28,-9,18
922,126,26,-10,13
923,128,12,0,11
924,126,10,4,9
925,126,21,-12,11
926,140,10,1,12
927,149,-5,15,9
928,143,18,-6,17
929,141,21,0,9
930,143,30,3,14
931,146,20,4,14
932,138,24,1,8
933,144,19,7,10
934,124,31,-6,15
935,124,42,-18,24
936,129,21,5,11
937,112,26,2,7
938,97,32,0,12
939,104,23,3,9
940,94,30,-2,11
941,88,13,14,11
942,96,2,27,6
943,93,25,-1,17
944,87,38,1,10
945,94,34,-1,11
946,96,22,5,9
947,96,23,-1,13
948,97,28,3,7
949,96,21,2,13
950,89,20,3,8
951,95,30,-1,14
952,99,21,0,17
953,94,47,-18,21
954,109,20,7,12
955,102,25,8,9
956,110,16,13,12
957,108,15,8,5
958,103,24,3,14
959,118,8,11,8
960,125,8,12,10
961,131,0,20,8
962,130,8,3,14
963,131,17,16,2
964,135,20,12,6
965,136,19,0,20
966,136,14,9,9
967,131,27,0,14
968,127,33,-4,17
969,128,32,-4,20
970,123,26,4,11
971,135,21,16,1
972,138,27,3,17
973,136,7,22,9
974,111,41,1,18
975,130,16,18,12
976,119,27,21,10
977,127,36,3,25
978,153,17,8,45
979,184,33,11,61
980,274,43,13,62
981,393,84,20,61
982,659,190,20,37
983,601,158,19,26
984,414,120,-6,26
985,392,94,12,14
986,353,99,10,17
987,319,87,19,9
988,314,94,6,16
989,311,101,3,20
990,311,100,13,14
991,325,80,15,15
992,337,75,8,18
993,343,91,6,19
994,352,93,7,16
995,393,60,20,13
996,401,58,29,4
997,432,64,14,10
998,471,69,8,12
999,557,76,17,16
1000,626,87,14,3
1001,626,132,12,18
1002,573,196,0,15
1003,528,203,20,10
1004,556,199,14,17
1005,677,163,19,5
1006,888,150,8,14
1007,1149,96,24,6
1008,1306,80,27,13
1009,1205,76,28,9
1010,923,137,3,12
1011,645,108,17,9
1012,450,102,12,8
1013,330,126,-8,19
1014,284,96,-3,14
1015,289,57,22,11
1016,265,88,-9,21
1017,258,77,1,17
1018,246,67,18,11
1019,231,72,-2,12
1020,240,71,2,16
1021,297,48,13,9
1022,406,33,16,12
1023,524,45,12,9
1024,702,37,6,10
1025,838,57,8,9
1026,933,55,2,21
1027,977,75,3,17
1028,914,59,28,8
1029,774,80,15,14
1030,630,84,10,14
1031,509,93,14,5
1032,391,104,2,18
1033,350,96,0,12
1034,318,78,-1,18
1035,313,51,15,14
1036,305,63,0,16
1037,307,60,-6,21
1038,314,44,21,6
1039,333,36,6,12
1040,360,49,4,25
1041,412,52,11,8
1042,496,49,15,11
1043,557,43,27,4
1044,664,34,20,10
1045,688,66,0,13
1046,649,76,-8,14
1047,583,56,17,9
1048,493,49,25,15
1049,460,42,10,12
1050,413,34,16,10
1051,398,47,10,18
1052,430,52,25,5
1053,448,60,23,8
1054,536,61,19,15
1055,615,83,-5,27
1056,672,61,21,17
1057,746,50,35,5
1058,751,64,38,6
1059,713,116,4,20
1060,686,116,4,20
1061,634,105,23,13
1062,601,132,0,21
1063,561,96,28,18
1064,496,114,14,26
1065,472,105,0,24
1066,439,71,32,16
1067,417,88,8,16
1068,420,54,35,12
1069,424,66,21,21
1070,436,82,15,25
1071,440,74,21,25
1072,454,95,7,26
1073,473,99,30,15
1074,514,124,10,34
1075,526,122,19,32
1076,570,114,30,37
1077,570,136,-1,50
1078,555,145,-1,52
1079,549,121,23,47
1080,541,128,12,43
1081,540,118,38,27
1082,561,115,37,29
1083,602,173,11,27
1084,703,185,38,23
1085,873,233,21,31
1086,1026,269,14,42
1087,1170,292,22,37
1088,1243,315,42,24
1089,1263,337,5,45
1090,1210,274,55,37
1091,1115,301,10,43
1092,1023,264,19,43
1093,982,214,47,59
1094,943,250,27,75
1095,1012,256,14,87
1096,1134,259,21,105
1097,1352,291,14,116
1098,1575,358,-24,127
1099,1779,386,-25,114
1100,1953,410,-14,89
1101,2102,386,-29,84
1102,2079,382,-4,63
1103,2048,368,-4,63
1104,2014,356,-14,69
1105,1857,360,-13,72
1106,1743,309,12,83
1107,1591,293,-2,113
1108,1488,305,6,116
1109,1467,262,39,125
1110,1524,287,7,145
1111,1543,321,30,126
1112,1651,331,-2,132
1113,1711,374,21,114
1114,1808,381,29,87
1115,1791,409,6,97
1116,1778,378,16,89
1117,1669,364,19,110
1118,1575,331,-14,141
1119,1460,293,-4,162
1120,1414,250,4,174
1121,1340,257,-12,181
1122,1292,223,5,162
1123,1181,212,3,135
1124,1075,206,-5,122
1125,1001,179,11,92
1126,949,159,0,70
1127,904,156,11,56
1128,917,160,0,47
1129,933,147,13,47
1130,973,163,13,40
1131,999,163,20,46
1132,1040,158,23,46
1133,1057,206,17,36
1134,1054,222,4,54
1135,1087,239,28,45
1136,1175,184,21,59
1137,1325,236,-33,81
1138,1506,252,-68,75
1139,1662,279,-65,59
1140,1836,269,-64,61
1141,1990,297,-66,52
1142,2203,301,-78,69
1143,2469,322,-73,84
1144,2968,317,-86,107
1145,3570,229,3,109
1146,4186,340,33,71
1147,4833,286,53,72
1148,5093,325,33,84
1149,5051,334,45,71
1150,4628,400,-7,80
1151,4122,429,2,69
1152,3690,426,26,58
1153,3630,485,19,53
1154,4177,495,25,42
1155,6132,458,9,40
1156,10691,306,62,22
1157,19112,208,56,11
1158,32630,489,277,-71
1159,32212,6039,7152,-2055
1160,32767,926,15872,-984
1161,32767,197,16800,3284
1162,32767,321,16534,7111
1163,32767,762,15860,9015
1164,32767,763,15871,8984
1165,32767,271,16650,6221
1166,32767,218,16835,1739
1167,32767,2393,13857,-2134
1168,32408,6192,2138,-807
1169,24122,1186,97,-8
1170,13799,995,51,13
1171,9104,731,60,29
1172,6990,633,62,26
1173,6090,537,48,48
1174,5493,531,31,46
1175,4884,421,72,45
1176,4286,359,53,46
