Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
844,47,2,27,2
845,63,9,20,6
846,98,2,20,4
847,119,18,13,8
848,164,-7,34,-4
849,228,1,15,9
850,269,10,20,3
851,276,23,18,6
852,312,-5,34,4
853,282,34,1,13
854,285,11,19,2
855,266,15,23,0
856,263,-15,37,-1
857,234,0,15,8
858,200,7,17,8
859,177,25,6,5
860,165,-2,32,-2
861,153,-2,30,0
862,136,4,26,0
863,110,7,18,9
864,110,4,4,0
865,110,-18,35,0
866,129,-17,39,-2
867,127,-15,44,4
868,163,-23,46,0
869,179,-7,61,2
870,231,-4,31,10
871,241,15,36,-1
872,288,28,15,15
873,336,26,10,4
874,363,18,15,12
875,360,36,8,6
876,343,33,9,11
877,318,14,34,4
878,300,0,29,6
879,261,19,25,8
880,271,28,0,16
881,296,9,11,4
882,310,9,36,-2
883,309,10,17,4
884,277,0,32,0
885,238,5,24,5
886,167,-3,29,2
887,112,16,19,4
888,102,-20,23,2
889,63,4,22,-1
890,75,-13,19,8
891,46,7,17,4
892,55,0,27,7
893,60,-1,7,6
894,68,-5,44,-2
895,87,7,11,4
896,132,-9,42,2
897,209,0,36,0
898,267,40,11,15
899,330,43,12,7
900,382,20,16,7
901,368,28,4,10
902,372,28,24,-3
903,381,35,20,3
904,405,40,32,4
905,431,53,16,7
906,417,43,17,10
907,406,22,18,5
908,393,14,19,11
909,399,24,31,10
910,450,24,24,5
911,483,2,36,10
912,468,10,38,1
913,436,27,18,16
914,420,35,6,9
915,544,-6,47,0
916,780,22,27,-3
917,1093,16,35,-4
918,1386,18,36,-8
919,1508,74,33,-2
920,1402,47,56,-5
921,1146,46,33,6
922,823,48,8,4
923,536,40,26,9
924,330,17,32,6
925,197,1,47,0
926,113,6,19,11
927,74,22,-1,8
928,67,8,12,2
929,65,-9,33,0
930,71,-9,31,-1
931,78,-5,38,-2
932,97,-11,28,4
933,97,1,31,-2
934,110,-21,38,-7
935,94,15,4,8
936,112,6,7,3
937,112,-8,26,-3
938,110,-4,22,-1
939,122,-20,31,-8
940,105,-13,27,0
941,102,-15,32,-2
942,109,-2,12,3
943,120,-9,26,1
944,122,25,-1,11
945,156,-8,41,-9
946,192,-3,21,0
947,221,-17,28,4
948,222,2,32,-4
949,275,-8,36,-5
950,285,6,34,-4
951,283,-4,42,2
952,277,23,13,2
953,248,8,24,2
954,223,14,33,-3
955,192,29,15,0
956,183,18,14,7
957,164,-2,29,3
958,150,6,29,7
959,144,-5,33,0
960,110,4,39,0
961,123,-12,37,0
962,103,20,6,10
963,111,-4,31,2
964,99,-5,35,-4
965,99,-1,22,-2
966,94,-5,25,0
967,109,-12,22,0
968,76,21,8,12
969,95,11,12,5
970,100,-18,28,-2
971,88,-4,20,3
972,78,17,1,5
973,91,-19,17,0
974,84,-6,32,0
975,73,-17,37,-2
976,74,-16,27,6
977,60,19,0,14
978,47,13,1,7
979,63,-17,25,-2
980,62,-15,24,-1
981,48,18,5,1
982,69,-6,28,-5
983,72,-4,30,6
984,76,-5,36,0
985,97,-24,50,-2
986,102,0,19,5
987,116,-4,21,7
988,111,10,8,6
989,148,-3,24,8
990,169,12,14,12
991,208,-11,33,0
992,225,0,30,5
993,251,0,22,5
994,265,6,20,14
995,287,3,22,0
996,296,12,26,7
997,323,-5,32,1
998,314,-6,53,-6
999,307,22,14,15
1000,294,12,23,1
1001,274,-2,53,-6
1002,253,14,17,3
1003,233,11,31,1
1004,218,9,20,2
1005,197,20,20,9
1006,174,27,14,2
1007,180,3,46,6
1008,154,13,18,2
1009,150,7,29,6
1010,151,15,33,-1
1011,160,14,33,5
1012,171,36,13,12
1013,237,22,17,10
1014,330,29,33,9
1015,469,68,3,28
1016,609,76,31,18
1017,522,71,31,17
1018,531,65,25,19
1019,581,67,33,9
1020,633,60,39,18
1021,628,58,30,12
1022,614,67,28,9
1023,544,60,31,12
1024,439,63,30,12
1025,375,31,52,12
1026,306,39,39,12
1027,262,39,47,9
1028,253,57,28,16
1029,261,64,18,19
1030,287,43,33,9
1031,297,46,25,14
1032,398,17,46,3
1033,546,69,7,22
1034,731,78,31,11
1035,886,91,51,5
1036,879,132,41,10
1037,770,116,48,12
1038,639,121,47,15
1039,533,140,23,10
1040,558,123,35,11
1041,619,121,52,1
1042,723,96,42,17
1043,751,142,17,11
1044,834,101,39,5
1045,866,87,53,10
1046,948,119,18,16
1047,1039,149,41,8
1048,1218,143,42,10
1049,1412,157,37,6
1050,1471,193,23,17
1051,1430,198,23,18
1052,1162,215,5,19
1053,878,144,41,8
1054,666,126,12,14
1055,500,97,43,-1
1056,442,93,25,14
1057,414,54,17,18
1058,428,36,18,19
1059,423,53,8,20
1060,477,27,32,3
1061,530,45,45,3
1062,649,62,22,14
1063,741,102,12,14
1064,907,99,34,16
1065,1030,130,17,21
1066,1094,152,29,20
1067,1144,100,57,-5
1068,1047,122,15,7
1069,929,82,51,5
1070,837,79,20,12
1071,773,62,40,2
1072,743,46,22,12
1073,738,74,8,12
1074,737,27,41,5
1075,684,70,11,11
1076,642,49,16,18
1077,572,55,0,18
1078,511,57,36,7
1079,485,35,40,9
1080,457,27,53,10
1081,440,46,38,11
1082,455,26,52,-4
1083,468,49,29,15
1084,443,68,21,14
1085,458,52,45,8
1086,485,72,21,23
1087,538,36,56,0
1088,559,63,24,19
1089,581,58,17,14
1090,637,45,29,21
1091,681,26,37,13
1092,682,73,-5,35
1093,709,69,11,21
1094,728,61,8,30
1095,754,56,41,31
1096,764,60,33,32
1097,802,66,37,36
1098,864,116,23,47
1099,958,108,45,39
1100,1026,157,40,52
1101,1124,172,61,55
1102,1235,153,66,50
1103,1262,170,68,49
1104,1238,177,73,37
1105,1237,154,45,50
1106,1203,168,62,34
1107,1223,161,69,34
1108,1311,200,54,45
1109,1419,217,88,52
1110,1540,287,90,69
1111,1733,256,136,70
1112,1818,311,101,90
1113,1818,340,99,96
1114,1872,277,117,103
1115,1821,269,86,101
1116,1817,260,104,110
1117,1800,248,112,111
1118,1857,272,91,112
1119,1900,270,109,109
1120,1995,279,124,109
1121,2083,300,166,100
1122,2171,361,145,122
1123,2257,409,132,136
1124,2310,407,155,161
1125,2404,434,136,206
1126,2439,461,142,236
1127,2534,419,196,256
