Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
711,12,-10,36,3
712,17,-31,59,-6
713,3,-4,19,12
714,7,13,0,11
715,1,19,-4,7
716,0,0,24,5
717,14,-22,32,-8
718,0,1,20,-1
719,12,-8,30,-1
720,5,3,12,4
721,1,0,6,4
722,2,-7,51,-5
723,14,-4,20,20
724,18,-38,59,5
725,6,4,2,21
726,9,-7,36,17
727,14,0,14,21
728,23,-28,45,3
729,19,0,6,20
730,11,-8,26,7
731,13,-7,17,13
732,11,-11,34,5
733,12,-5,5,10
734,15,-9,20,-2
735,13,-18,41,8
736,13,-12,26,7
737,10,-4,29,0
738,16,12,-6,12
739,12,2,16,4
740,29,-21,32,3
741,32,-8,14,4
742,40,-11,24,1
743,39,-4,19,4
744,45,-6,9,13
745,34,-4,10,2
746,23,4,14,-6
747,21,3,13,10
748,33,-24,28,0
749,10,15,-2,11
750,14,-9,24,-4
751,23,-17,29,5
752,18,-30,53,-4
753,28,-21,49,1
754,11,-14,41,1
755,18,-9,20,11
756,14,-13,33,2
757,10,-15,32,-1
758,23,-38,55,-5
759,20,-10,13,9
760,23,-36,58,-8
761,17,-4,14,11
762,22,-39,76,-7
763,32,-29,44,-3
764,29,-5,14,4
765,50,0,23,-4
766,81,-26,41,1
767,79,2,20,4
768,82,-4,10,9
769,73,-3,16,12
770,52,9,19,9
771,46,-2,21,0
772,47,-10,21,5
773,33,-10,31,2
774,29,-12,32,2
775,25,-9,30,0
776,11,6,3,14
777,10,5,13,8
778,11,11,18,-2
779,9,6,10,17
780,29,-23,41,0
781,26,-24,46,-6
782,11,-4,15,9
783,15,2,6,8
784,25,0,15,10
785,23,2,15,3
786,42,-7,23,0
787,51,-26,30,-4
788,58,-13,30,-3
789,43,0,26,2
790,53,-17,22,12
791,41,-7,26,7
792,43,-4,34,-1
793,56,-15,35,3
794,49,-5,39,5
795,75,16,-15,15
796,92,-4,18,2
797,120,-24,47,1
798,145,-22,53,1
799,152,2,38,8
800,175,-11,31,5
