Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
881,663,24,43,0
882,635,-14,67,-4
883,579,26,28,3
884,601,0,59,-9
885,644,9,62,-15
886,685,2,84,-13
887,634,30,56,-10
888,621,42,25,0
889,616,13,53,-6
890,801,-5,58,-1
891,1158,19,52,-8
892,1651,3,85,-18
893,2001,69,37,0
894,2228,53,64,-12
895,2051,56,65,-11
896,1707,63,60,-3
897,1214,63,44,-2
898,796,43,42,-4
899,465,46,30,-7
900,280,10,42,-2
901,177,1,46,-3
902,124,5,34,-7
903,110,-14,49,-7
904,108,-14,60,-10
905,127,-36,64,-13
906,123,-9,51,-9
907,138,-22,47,-4
908,171,-31,53,-6
909,174,-27,69,-11
910,176,1,35,-1
911,193,-22,55,-8
912,189,1,30,0
913,178,-16,56,-10
914,169,-27,66,-13
915,169,-32,79,-11
916,159,-14,41,-2
917,172,-25,75,-9
918,202,-25,45,0
919,235,-38,70,-9
920,265,-18,62,-7
921,326,-26,82,-16
922,369,-7,63,-16
923,420,-9,63,-12
924,462,-18,87,-19
925,490,-7,74,-15
926,503,3,58,-12
927,492,11,57,-10
928,445,11,47,-6
929,408,26,33,-3
930,367,6,58,-9
931,336,-3,59,-7
932,294,2,70,-20
933,274,-24,71,-13
934,205,2,64,-11
935,201,17,27,-5
936,200,-11,48,-5
937,183,-20,54,-2
938,178,-16,52,-4
939,167,3,37,-14
940,163,-15,49,-3
941,171,-18,53,-3
942,167,-17,57,-11
943,142,-1,45,-6
944,146,-1,34,-1
945,142,-8,39,-2
946,142,-17,51,-8
947,122,-5,38,-1
948,128,-18,44,0
949,128,-40,70,-5
950,113,-22,60,-8
951,112,-38,75,-3
952,109,-27,47,-5
953,93,-19,49,-2
954,105,-39,68,-9
955,99,-32,61,-6
956,86,-29,83,-14
957,102,-39,69,-9
958,108,-25,62,0
959,115,-34,59,-7
960,126,-46,89,-16
961,144,-39,78,-18
962,168,3,17,0
963,206,-33,65,-8
964,220,-8,41,-2
965,264,0,58,-5
966,323,-14,55,-9
967,370,-7,60,-12
968,427,-7,69,-12
969,462,-4,61,-2
970,487,34,18,8
971,515,21,59,-9
972,530,47,28,-1
973,544,11,56,-5
974,558,-9,72,-18
975,538,0,66,-9
976,554,5,55,-2
977,557,47,26,8
978,646,16,53,-2
979,722,65,32,11
980,802,91,53,0
981,1096,94,41,0
982,1096,73,68,2
983,839,65,67,0
984,758,81,48,5
985,820,15,92,-2
986,884,46,72,-9
987,972,64,80,-14
988,1040,70,54,-8
989,1088,57,71,-7
990,1100,55,88,-17
991,1005,88,59,3
992,914,83,72,-15
993,774,67,79,-7
994,620,54,84,-20
995,522,51,58,-6
996,474,32,69,-11
997,431,26,62,-10
998,436,21,67,-9
999,411,29,51,8
1000,422,14,47,0
1001,459,9,59,6
1002,480,13,71,2
1003,642,32,37,11
1004,886,65,61,-4
1005,1205,139,54,-6
1006,1348,197,33,0
1007,1405,170,119,-20
1008,1219,157,79,-21
1009,991,176,45,9
1010,877,161,79,-18
1011,886,195,30,7
1012,1002,172,52,-1
1013,1136,166,50,-1
1014,1233,176,47,5
1015,1310,162,45,-12
1016,1359,147,53,1
1017,1415,174,43,4
1018,1517,207,34,-3
1019,1771,233,54,0
1020,2086,240,82,-21
1021,2332,285,94,-12
1022,2350,345,44,-9
1023,2102,348,22,1
1024,1690,253,78,-8
1025,1279,186,74,-2
1026,1036,119,81,-1
1027,895,102,69,-13
1028,828,43,92,-8
1029,815,35,62,0
1030,803,57,40,5
1031,811,26,87,-18
1032,868,46,61,-5
1033,952,79,43,0
1034,1100,105,60,0
1035,1293,147,65,-14
