Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
560,15,-12,26,0
561,21,-19,40,-9
562,1,-5,27,-2
563,13,-14,25,-3
564,-2,12,5,5
565,15,-20,30,-8
566,0,-4,23,4
567,5,-12,27,2
568,6,-17,40,-4
569,10,-18,21,6
570,15,-23,22,-2
571,0,-6,32,-5
572,15,-22,26,-4
573,11,-27,48,-9
574,14,-34,52,-14
575,2,-6,42,-7
576,14,-14,29,-4
577,6,-19,40,-10
578,-7,4,22,1
579,1,0,24,-5
580,0,-3,25,6
581,7,-19,42,-1
582,8,-21,39,-4
583,0,-4,22,0
584,4,-9,36,-6
585,5,-16,38,-10
586,10,-26,40,-2
587,0,1,25,0
588,7,-8,27,0
589,3,-1,15,-6
590,0,0,15,0
591,0,-9,29,-5
592,3,-18,46,-14
593,2,-8,33,-5
594,3,-2,15,8
595,2,-1,12,0
596,2,-4,19,-2
597,5,-5,21,0
598,11,-10,29,2
599,1,-16,42,-15
600,0,0,16,0
601,9,-19,35,-4
602,16,-11,17,-2
603,23,-44,56,-12
604,1,-4,21,-1
605,11,-19,33,-10
606,15,-20,37,-7
607,4,-7,26,-9
608,6,-25,44,-13
609,2,-12,35,-10
610,-2,3,26,-1
611,6,-13,36,-4
612,9,-18,32,-6
613,6,-20,34,-2
614,5,-7,24,-3
615,8,-25,41,-15
616,1,-5,21,-11
617,4,-13,31,-2
618,0,-4,16,-5
619,5,2,10,-4
620,-2,0,23,-10
621,7,-13,37,-8
622,0,5,11,-7
623,8,-16,32,-6
624,16,-15,34,-3
625,13,-19,38,-6
626,8,-21,43,-8
627,11,-20,23,-1
628,3,-11,36,-9
629,10,-3,8,4
630,-6,5,22,-2
631,-2,-7,37,-10
632,5,1,15,-5
633,12,-24,34,-8
634,1,-10,30,-8
635,12,-29,50,-9
636,-3,1,25,-3
637,4,-2,23,-7
638,0,-7,22,-8
639,2,-6,25,-2
640,11,-32,58,-8
641,-5,8,24,-4
642,14,-38,61,-12
643,4,-12,46,-8
644,10,-25,37,-3
645,4,-6,31,-4
646,0,-12,28,1
647,4,-24,49,-10
648,8,-14,25,-5
649,10,-37,56,-12
650,10,-22,47,-9
651,15,-23,44,-10
652,7,-18,36,-10
653,6,-10,36,-10
654,7,-21,52,-19
655,7,-21,56,-9
656,11,-28,43,-10
657,5,-9,16,3
658,0,-12,33,-7
659,2,-17,47,-11
660,11,-20,27,-8
661,1,-2,27,0
662,13,-20,43,-10
663,9,-12,28,-9
664,3,-3,19,-11
665,9,-17,26,-3
666,12,-29,39,-2
667,-1,1,16,-5
668,6,-15,23,-3
669,10,-19,34,-2
670,10,-19,40,-5
671,12,-31,53,-7
672,4,-9,26,-4
673,9,-17,31,-9
674,7,-21,44,-8
675,2,-13,33,-1
676,12,-20,34,0
677,7,-14,44,-16
678,20,-5,15,1
679,1,-10,35,-2
680,16,-29,49,-11
681,17,-30,48,-16
682,3,-12,33,-4
683,12,-23,46,-10
684,7,-21,39,-6
685,11,-22,42,-13
686,21,-37,52,-16
687,15,-42,64,-13
688,13,-23,51,-11
689,7,-33,60,-18
690,15,-19,24,-1
691,10,-21,42,-3
692,10,-18,40,0
693,11,-18,47,-11
694,22,-34,45,-8
695,-1,-3,30,-3
696,6,-5,23,-2
697,15,-21,48,-7
698,12,-9,33,-3
699,7,-16,52,-13
700,15,-28,75,-17
701,14,-18,43,-1
702,14,-10,42,-7
703,9,-7,38,1
704,14,-20,49,-9
705,13,-15,34,1
706,18,-33,60,-11
707,26,-38,75,-3
708,10,-5,49,5
709,16,-24,43,-3
710,16,-15,50,-8
711,19,-18,42,0
712,10,-15,61,-5
713,15,-16,52,-5
714,7,-19,50,0
715,9,-10,37,-2
716,11,-12,52,-4
717,8,-1,40,4
718,9,-12,53,-5
719,14,-9,47,2
720,7,-4,43,1
721,12,-4,24,5
722,20,-25,48,7
723,14,-5,38,2
724,20,-26,63,-8
725,17,-12,37,1
726,15,-20,65,-10
727,18,-23,56,-12
728,15,-7,51,-6
729,18,-16,36,-5
730,19,-15,55,0
731,21,-21,52,-1
732,19,-12,53,-2
733,14,-28,54,3
734,16,-14,32,8
735,16,-24,49,10
736,26,-26,50,16
737,6,-10,44,3
738,15,-12,33,7
739,15,-16,44,-5
740,23,-16,30,6
741,12,0,17,3
742,14,-7,35,-6
743,7,-14,37,0
744,17,-21,48,-4
745,5,-9,36,-5
746,13,-5,23,-1
747,12,-7,31,3
748,3,9,21,7
749,7,5,19,8
750,34,-29,53,-9
751,30,-13,35,0
752,29,-7,47,-10
753,27,-20,57,-5
754,33,-25,59,-13
755,32,-21,52,-2
756,37,-15,31,7
757,10,2,35,0
758,31,-43,75,-13
759,17,-10,39,-5
760,14,-5,38,2
761,21,-30,57,-7
762,18,-25,60,2
763,25,-20,43,-6
764,17,-24,48,2
765,15,-13,26,8
766,16,-20,44,-4
767,6,-1,38,-4
768,18,-15,33,3
769,19,-27,65,-8
770,15,-20,54,-11
771,18,-16,51,-5
772,8,-2,34,-4
773,25,-16,29,5
774,28,-21,46,-3
775,40,-33,67,-7
776,47,-18,41,-3
777,56,-2,32,6
778,80,-19,34,1
779,65,-1,35,6
780,78,-37,67,-9
781,66,-23,52,0
782,55,-22,50,-1
783,43,-6,30,0
784,38,-21,55,-6
785,34,-13,31,4
786,23,-10,40,-3
787,26,-10,37,0
788,22,-21,61,-5
789,16,-12,36,2
790,16,-8,44,-2
791,12,-14,46,-2
792,13,3,30,-1
793,24,-41,66,-1
794,24,-20,52,5
795,25,-4,29,-6
796,28,-3,27,4
797,47,-15,30,9
798,44,-13,52,-7
799,41,0,39,-1
800,50,-26,51,-1
801,43,-18,59,-8
802,38,-8,35,0
803,54,-22,46,-4
804,43,-6,45,0
805,53,-17,56,-3
806,63,-19,54,-14
807,73,0,19,1
808,91,-4,56,-6
809,109,-2,36,2
810,134,0,38,0
811,144,-12,42,0
812,148,-1,44,1
813,142,-7,51,-11
814,137,-22,58,-15
815,119,-11,42,-1
816,103,-23,81,-11
817,72,0,37,-5
818,60,1,36,0
819,57,-10,42,3
820,50,-1,38,-1
821,71,-9,52,-1
822,89,-17,46,-2
823,120,4,24,2
824,182,-9,50,0
825,236,-9,50,-13
826,287,10,38,-2
827,314,1,42,-6
828,317,9,43,-2
829,325,-10,66,-10
830,298,-2,53,0
831,267,-14,69,-10
832,248,-9,44,-2
833,213,-4,37,-7
834,181,-5,36,2
835,158,-7,45,-1
836,134,-13,37,-2
837,109,-6,51,-2
838,121,-28,65,-11
839,120,-25,58,-4
840,103,2,43,-9
841,129,-15,46,-5
842,138,-2,47,-3
843,164,0,53,-9
844,208,4,48,-11
845,241,-13,76,-10
846,274,19,38,1
847,315,18,40,2
848,338,19,35,0
849,338,52,16,0
850,341,11,53,-4
851,315,20,50,-1
852,307,22,40,0
853,306,-6,46,-7
854,316,0,40,-4
855,344,4,59,-10
856,372,-3,63,-6
857,362,-4,43,0
858,315,-17,52,-4
859,228,6,32,4
860,187,-24,61,-6
861,129,1,45,-1
862,89,-11,56,-8
863,91,-21,51,-5
864,60,-15,51,-14
865,57,-1,36,-4
866,62,-23,69,-10
867,64,-12,47,-6
868,85,-14,48,3
869,98,-21,73,-17
870,128,0,54,-9
871,180,8,36,-1
872,253,19,23,9
873,313,21,31,-1
874,372,1,54,-11
875,371,16,68,-20
876,354,37,31,0
877,389,22,41,1
878,421,35,30,1
879,457,29,61,-5
880,492,11,62,-6
881,461,32,48,-3
882,432,2,52,0
883,407,11,55,-20
884,444,4,57,-9
885,480,21,43,-3
886,525,7,53,-5
887,510,3,59,-8
888,468,23,57,-11
889,489,6,57,-9
890,599,15,49,-9
891,892,14,34,3
892,1227,55,39,-9
893,1571,53,45,-9
