Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
927,85,-4,22,0
928,99,-4,10,4
929,102,-6,35,-4
930,128,-4,15,5
931,144,-26,44,-1
932,130,2,31,-8
933,147,-5,30,0
934,141,-5,41,-9
935,126,-4,25,-5
936,125,-20,38,1
937,109,-9,37,-3
938,124,-17,34,-2
939,130,-20,39,-1
940,144,-4,4,11
941,167,-15,45,-3
942,198,14,16,0
943,237,1,37,0
944,280,5,24,-1
945,306,5,41,-6
946,331,8,35,-1
947,351,13,25,2
948,342,13,30,1
949,331,11,29,0
950,296,1,43,-4
951,276,19,38,-6
952,228,24,27,0
953,209,-8,50,8
954,192,-6,44,0
955,172,-4,39,1
956,155,4,29,4
957,139,-12,36,2
958,133,-13,45,-2
959,144,-23,43,0
960,122,-24,67,-12
961,106,-8,37,-2
962,111,7,11,-2
963,133,-26,50,-9
964,118,-23,55,-8
965,116,-21,47,1
966,96,11,17,5
967,123,-25,41,-4
968,112,-22,52,-8
969,94,5,19,0
970,94,-15,39,3
971,95,-16,47,-4
972,75,-11,37,1
973,76,-3,30,3
974,84,-27,46,0
975,69,-7,21,3
976,67,-16,42,3
977,67,-7,23,2
978,74,-11,28,-3
979,73,-5,23,3
980,73,-4,27,1
981,84,1,11,6
982,107,-14,30,1
983,109,-2,31,-2
984,135,-14,41,1
985,158,-28,69,-16
986,179,-7,39,-6
987,212,-11,40,5
988,243,0,34,-5
989,282,14,27,-4
990,309,16,18,1
991,329,26,13,5
992,359,-5,43,0
993,357,11,64,-7
994,380,4,63,-11
995,374,41,16,7
996,366,19,37,7
997,333,38,23,-1
998,333,16,39,10
999,315,17,26,6
1000,274,25,25,3
1001,260,12,41,2
1002,227,17,43,-1
1003,226,38,10,9
1004,246,10,39,8
1005,283,0,55,0
1006,325,23,35,0
1007,449,10,53,4
1008,604,56,38,9
1009,805,58,65,6
1010,695,61,51,2
1011,639,38,61,0
1012,678,31,44,7
1013,727,46,47,7
1014,758,71,20,7
1015,764,62,31,9
1016,723,59,47,-4
1017,646,82,21,5
1018,553,61,43,-2
1019,462,63,24,6
1020,379,61,31,12
1021,345,55,36,4
1022,341,45,28,12
1023,326,79,15,4
1024,385,1,49,0
1025,366,34,47,8
1026,405,18,66,-5
1027,463,21,56,2
1028,639,20,56,5
1029,838,79,40,9
1030,984,120,34,6
1031,979,108,55,-5
1032,856,135,47,0
1033,731,133,36,-4
1034,665,85,72,-4
1035,649,115,54,-8
1036,744,103,47,7
1037,831,123,66,-12
1038,927,96,78,-8
1039,965,123,57,0
1040,1018,115,27,15
1041,1043,131,51,1
1042,1127,142,55,-1
1043,1265,146,66,-5
1044,1494,162,60,0
1045,1630,187,77,-4
1046,1593,220,53,8
1047,1407,234,29,9
1048,1136,186,42,3
1049,833,134,58,-6
1050,662,113,23,15
1051,567,76,41,8
1052,548,27,58,0
1053,519,42,47,3
1054,538,33,39,0
1055,572,34,36,3
1056,611,24,61,-5
1057,690,63,42,-1
1058,795,106,34,1
1059,932,101,52,4
1060,1110,151,40,2
1061,1235,162,62,-8
1062,1265,145,66,-8
1063,1220,136,43,1
1064,1112,116,49,3
1065,978,71,72,-1
1066,904,63,54,0
1067,883,33,54,7
1068,852,62,32,10
1069,871,54,34,10
1070,840,51,36,9
1071,810,64,20,17
1072,754,53,44,0
1073,684,48,41,0
1074,621,33,40,5
1075,572,37,59,-4
1076,571,39,56,-2
1077,550,76,-3,14
1078,589,49,33,11
1079,605,27,55,4
1080,618,62,57,0
1081,660,47,58,4
1082,680,57,44,3
1083,722,37,60,1
1084,764,67,36,15
1085,772,42,70,1
1086,793,55,53,7
1087,807,51,62,12
1088,814,46,59,4
1089,826,53,28,25
1090,852,53,52,7
1091,826,72,44,25
1092,848,70,26,31
1093,924,76,20,38
1094,969,64,62,26
1095,1063,77,58,26
1096,1150,87,48,29
1097,1276,107,56,46
1098,1366,131,53,39
1099,1458,130,63,40
1100,1515,173,78,41
1101,1536,178,54,62
1102,1544,194,72,54
1103,1535,185,77,51
1104,1573,143,120,33
1105,1599,160,90,34
1106,1635,189,65,39
1107,1741,223,77,44
1108,1924,218,82,64
1109,2083,273,109,72
1110,2259,299,132,102
1111,2429,321,145,128
1112,2515,338,138,142
1113,2474,318,137,153
