Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
910,543,88,56,19
911,473,84,36,24
912,387,82,44,19
913,318,79,41,27
914,252,54,50,16
915,208,43,41,19
916,168,28,53,13
917,135,36,50,20
918,131,17,52,21
919,109,48,20,32
920,118,23,47,21
921,129,18,40,15
922,124,12,41,21
923,121,2,59,9
924,115,28,25,25
925,103,15,49,21
926,101,20,33,18
927,95,18,44,18
928,82,41,21,33
929,90,19,41,25
930,100,25,31,21
931,104,12,50,15
932,104,12,45,10
933,98,36,43,10
934,115,-1,74,1
935,101,38,32,19
936,110,41,25,33
937,108,26,50,14
938,122,25,55,10
939,137,14,66,8
940,121,51,31,22
941,135,26,58,13
942,131,30,42,19
943,133,36,44,19
944,127,27,48,14
945,140,14,58,11
946,158,28,44,15
947,177,40,31,25
948,232,1,73,10
949,252,40,43,20
950,304,31,76,-1
951,345,44,49,17
952,345,68,34,19
953,371,51,55,20
954,387,70,46,20
955,412,60,57,21
956,470,87,50,16
957,536,101,67,10
958,599,93,58,16
959,630,111,63,24
960,588,103,58,17
961,540,99,72,4
962,445,98,54,13
963,330,109,42,12
964,248,58,70,3
965,177,62,50,13
966,126,65,39,17
967,111,31,64,6
968,94,25,59,0
969,101,12,59,4
970,99,23,56,8
971,89,28,38,17
972,84,33,27,17
973,99,15,38,9
974,91,26,30,11
975,108,-5,49,14
976,106,-1,53,19
977,89,15,45,14
978,89,24,26,27
979,107,0,59,1
980,96,15,34,16
981,96,4,45,13
982,82,8,49,9
983,98,12,27,16
984,95,-2,55,14
985,84,6,56,7
986,84,17,47,12
987,89,-3,64,3
988,81,25,26,24
989,100,6,42,13
990,107,0,47,8
991,111,13,57,5
992,110,32,50,6
993,150,1,54,0
994,164,12,46,11
995,180,28,36,19
996,213,17,50,9
997,227,29,38,20
998,253,16,58,5
999,288,13,44,18
1000,295,24,36,19
1001,287,46,35,12
1002,319,7,52,13
1003,300,39,46,16
1004,297,14,65,5
1005,287,33,66,10
1006,289,26,52,8
1007,266,61,30,20
1008,264,34,49,8
1009,249,53,29,15
1010,239,47,30,19
1011,224,38,50,9
1012,213,57,33,19
1013,202,37,48,23
1014,198,22,64,5
1015,174,46,38,18
1016,169,54,23,32
1017,161,49,33,27
1018,150,38,51,5
1019,153,31,47,12
1020,153,36,46,10
1021,140,51,30,16
1022,159,21,53,18
1023,146,28,57,10
1024,160,17,60,8
1025,161,23,57,19
1026,150,37,45,19
1027,157,49,37,25
1028,164,59,25,30
1029,179,36,49,14
1030,187,29,53,15
1031,194,44,53,9
1032,201,47,53,28
1033,211,64,40,32
1034,227,24,74,7
1035,225,30,74,7
1036,237,49,47,14
1037,244,50,36,25
1038,255,39,52,16
1039,248,38,52,17
1040,255,43,44,21
1041,271,35,50,17
1042,255,52,45,15
1043,272,24,56,14
1044,254,38,64,12
1045,268,41,53,14
1046,276,54,24,33
1047,285,54,41,22
1048,309,23,63,17
1049,327,33,47,32
1050,310,45,54,21
1051,334,44,47,15
1052,327,62,28,31
1053,315,57,33,27
1054,307,56,36,22
1055,296,38,58,18
1056,281,69,43,19
1057,278,53,42,25
1058,259,64,42,23
1059,239,64,41,27
1060,237,65,41,28
1061,253,56,47,30
1062,261,23,68,24
1063,246,58,50,17
1064,250,54,53,24
1065,270,53,41,28
1066,261,42,57,21
1067,288,39,67,18
1068,311,59,67,33
1069,345,67,78,31
1070,439,112,74,55
1071,650,170,75,67
1072,1134,196,130,96
1073,901,152,114,82
1074,678,143,86,54
1075,703,98,77,60
1076,722,110,54,48
1077,736,83,95,29
1078,759,134,54,40
1079,797,130,79,33
1080,829,191,52,43
1081,871,218,78,19
1082,902,277,87,22
1083,926,367,69,33
1084,906,473,87,22
1085,877,604,50,34
1086,871,700,76,26
1087,949,808,56,32
1088,1137,802,71,31
1089,1473,723,93,38
1090,1946,591,95,27
1091,2505,450,73,46
1092,3039,295,87,39
1093,3304,197,82,53
1094,3087,155,81,41
1095,2499,119,86,43
1096,1980,168,75,38
1097,1857,188,70,46
1098,2025,228,104,29
1099,2361,378,77,51
1100,2790,502,87,32
1101,3228,607,72,51
1102,3459,640,79,47
1103,3443,492,117,36
1104,3112,380,108,32
1105,2553,289,62,53
1106,1961,187,82,39
1107,1425,127,115,21
1108,1066,175,57,48
1109,876,181,43,42
1110,811,146,64,34
1111,748,179,60,31
1112,729,166,76,31
1113,751,175,63,34
1114,800,221,54,34
1115,908,242,61,28
1116,1089,233,94,30
1117,1247,309,51,39
1118,1422,257,63,43
1119,1489,240,82,34
1120,1465,208,110,24
1121,1384,193,96,26
1122,1224,190,66,33
1123,1114,184,86,25
1124,973,223,41,43
1125,910,169,63,45
1126,842,146,93,26
1127,789,168,81,43
1128,803,152,86,28
1129,816,119,95,27
1130,857,136,81,36
1131,893,149,84,31
1132,980,155,89,32
1133,1082,189,72,39
1134,1148,233,74,34
1135,1258,269,59,41
1136,1325,289,61,47
1137,1351,319,76,41
1138,1353,360,53,52
1139,1326,346,99,39
1140,1303,335,96,44
1141,1261,312,104,34
1142,1276,279,99,45
1143,1310,269,73,62
1144,1393,228,77,42
1145,1516,179,88,53
1146,1598,195,84,47
1147,1644,201,60,58
1148,1667,170,92,52
1149,1641,215,60,59
1150,1714,172,101,47
1151,1819,200,87,49
1152,1980,201,90,47
1153,2113,248,72,63
1154,2244,206,107,55
1155,2223,194,130,54
1156,2111,183,134,49
1157,1989,202,107,60
1158,1830,170,131,51
1159,1805,166,117,67
1160,1898,142,132,53
1161,2131,130,135,76
1162,2515,87,135,98
1163,2932,64,146,95
1164,3380,3,189,91
1165,3686,15,133,131
1166,3766,33,179,82
1167,3654,99,145,111
1168,3460,108,167,89
1169,3212,202,144,83
1170,3028,240,138,78
1171,2963,303,129,65
1172,3058,304,132,77
1173,3140,266,181,55
1174,3239,325,153,63
1175,3324,343,135,70
1176,3390,366,121,75
1177,3445,361,131,75
1178,3629,328,164,66
1179,3790,416,127,83
1180,4118,411,96,104
1181,4473,423,152,68
1182,4802,403,178,70
