Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
794,40,-36,89,14
795,29,-13,75,8
796,27,-8,62,10
797,31,-13,67,13
798,42,-31,89,4
799,46,-24,76,15
800,28,-8,62,23
801,41,-29,72,2
802,18,1,50,26
803,44,-27,72,7
804,39,-18,59,18
805,43,-27,81,8
806,43,-4,56,10
807,39,-22,69,5
808,33,-21,82,2
809,43,-23,81,2
810,39,-15,55,17
811,36,-19,69,8
812,34,-19,72,6
813,45,-35,89,5
814,37,-21,71,8
815,41,-14,63,11
816,53,-41,95,0
817,40,-28,77,13
818,52,-27,83,3
819,46,-11,75,2
820,45,-4,56,19
821,32,-10,79,5
822,37,3,65,6
823,36,-13,80,8
824,48,-23,79,9
825,50,-32,95,0
826,38,-2,62,7
827,37,-5,60,12
828,39,5,66,5
829,41,-10,87,1
830,54,9,65,8
831,57,1,81,6
832,85,2,83,0
833,104,26,55,23
834,119,16,62,14
835,145,-13,78,4
836,153,25,52,8
837,144,6,77,12
838,142,12,74,8
839,131,32,79,4
840,124,51,73,6
841,156,64,69,5
842,167,114,71,6
843,175,137,65,12
844,237,107,75,18
845,252,126,75,14
846,292,129,76,8
847,309,89,87,10
848,296,111,74,9
849,314,84,84,6
850,314,70,72,11
851,308,38,80,4
852,256,14,105,-8
853,239,36,74,15
854,222,3,95,8
855,171,16,81,0
856,145,-1,75,11
857,114,12,71,19
858,106,3,69,14
859,108,7,58,18
860,104,-13,78,13
861,102,-2,71,11
862,108,-10,64,9
863,100,-7,88,-3
864,96,3,67,15
865,99,0,71,13
866,110,-15,81,7
867,95,-11,84,7
868,98,-28,89,3
869,107,-16,67,20
870,99,-18,88,2
871,92,-3,77,3
872,95,9,67,4
873,80,15,72,10
874,89,3,66,19
875,87,17,73,15
876,89,21,68,8
877,105,-6,98,0
878,110,10,83,6
879,118,5,86,3
880,109,1,93,7
881,101,19,75,5
882,115,4,74,6
883,108,6,80,8
884,107,2,80,5
885,119,19,54,17
886,119,14,78,5
887,140,27,58,20
888,157,10,98,-1
889,180,29,87,6
890,205,30,86,6
891,231,75,55,22
892,272,44,70,19
893,260,86,53,25
894,288,75,64,13
895,297,115,63,8
896,320,139,75,12
897,389,124,84,7
898,422,130,86,10
899,449,165,87,7
900,460,163,97,7
901,430,157,82,10
902,369,128,87,15
903,298,84,86,7
904,225,79,68,19
905,185,38,73,19
906,153,21,66,21
907,124,3,82,6
908,103,-14,97,-1
909,96,19,64,13
910,86,21,63,15
911,103,-11,102,2
912,81,12,70,20
913,109,-18,91,-7
914,101,0,71,2
915,94,-6,83,7
916,86,14,74,8
917,96,-6,75,4
918,88,14,72,10
919,98,-7,87,4
920,92,2,63,23
921,84,10,74,8
922,90,9,64,11
923,97,-8,76,14
924,98,-19,88,8
925,90,-12,78,13
926,84,6,57,17
927,90,-8,70,6
928,84,9,55,9
929,100,-21,77,8
930,95,-24,100,-5
931,95,-3,75,6
932,110,-3,72,10
933,110,-3,71,6
934,149,-13,80,6
935,171,-2,79,8
936,191,-15,99,0
937,205,17,72,13
938,231,2,87,2
939,249,20,76,10
940,267,26,64,15
941,271,38,72,13
942,280,26,78,7
943,259,43,63,19
