Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
787,52,-8,70,16
788,38,-4,57,24
789,44,-27,87,11
790,46,-6,72,18
791,46,-21,83,19
792,61,-35,87,7
793,52,-22,88,4
794,36,-11,66,16
795,34,-17,77,20
796,57,-24,67,17
797,47,-16,67,18
798,46,-21,79,15
799,41,-20,83,8
800,45,-29,73,20
801,36,-22,82,10
802,38,-4,58,22
803,44,-23,76,12
804,40,-2,67,15
805,36,-17,81,9
806,51,-25,82,10
807,58,-26,79,18
808,44,-15,70,17
809,49,-16,60,21
810,51,-35,96,4
811,48,-24,77,10
812,50,-23,85,17
813,46,-24,81,10
814,48,-5,70,19
815,49,-7,77,18
816,48,-15,83,16
817,51,-11,74,14
818,51,-29,86,14
819,45,-11,67,17
820,50,-23,74,13
821,45,-13,78,18
822,56,-39,98,3
823,66,-47,87,13
824,44,-18,80,8
825,51,-19,79,21
826,57,-13,73,20
827,52,-17,79,20
828,56,1,74,12
829,71,-14,90,17
830,76,9,90,10
831,98,36,67,16
832,142,13,91,13
833,184,7,90,19
834,230,1,78,22
835,235,5,83,22
836,228,26,90,17
837,222,77,73,20
838,239,114,71,19
839,247,159,70,20
840,318,164,86,23
841,372,211,59,28
842,479,166,96,20
843,499,166,80,17
844,535,137,86,19
845,531,116,100,16
846,505,88,91,3
847,485,63,100,19
848,449,26,104,18
849,405,44,88,18
850,340,17,90,21
851,297,10,82,17
852,244,-3,96,10
853,199,-2,90,9
854,171,-12,92,8
855,158,-31,106,11
856,142,-9,85,14
857,133,-16,102,7
858,128,1,91,10
859,129,-2,75,22
860,137,-11,83,24
861,142,-17,96,13
862,135,-20,88,11
863,136,-23,89,15
864,123,-12,87,18
865,114,14,67,22
866,115,-5,86,15
867,117,7,78,16
868,107,4,93,14
869,112,3,89,14
870,126,25,66,30
871,133,13,85,16
872,141,14,84,12
873,148,11,82,19
874,164,11,83,16
875,149,19,81,20
876,156,6,95,15
877,147,20,79,19
878,148,6,99,-3
879,157,-1,89,15
880,174,-30,116,0
881,158,16,77,19
882,163,31,78,13
883,202,5,96,12
884,202,48,78,22
885,265,47,90,18
886,306,49,101,11
887,347,74,74,23
888,384,73,90,9
889,397,94,77,19
890,426,104,90,19
891,462,116,110,8
892,522,138,95,15
893,580,182,94,15
894,651,198,78,31
895,695,186,105,13
896,714,190,81,21
897,637,135,121,1
898,530,150,82,25
899,422,84,96,18
900,309,62,89,10
901,250,12,103,7
902,159,23,82,11
903,142,3,93,8
904,130,3,87,13
905,116,15,81,17
906,110,3,84,20
