Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
621,26,-16,30,10
622,14,-8,48,1
623,19,-17,46,2
624,13,11,24,5
625,31,-26,45,1
626,21,-16,39,3
627,15,13,13,6
628,20,-10,40,1
629,15,-9,37,3
630,15,-1,23,10
631,16,5,19,8
632,15,3,30,8
633,19,-4,29,4
634,19,-14,41,-5
635,11,-6,31,5
636,16,-14,40,-3
637,18,-11,53,-8
638,14,-5,38,3
639,4,6,28,5
640,23,-25,57,-7
641,8,-3,36,1
642,10,2,33,3
643,15,2,35,0
644,17,-24,53,-4
645,12,-6,40,0
646,19,-12,38,2
647,14,-13,53,0
648,12,-5,36,1
649,27,-11,29,11
650,17,-19,50,0
651,15,-8,32,0
652,14,-19,47,-2
653,14,4,28,1
654,16,-7,43,-3
655,8,0,38,0
656,10,2,34,-1
657,17,0,27,3
658,12,0,31,-1
659,26,-20,40,5
660,7,8,27,2
661,10,-8,46,-7
662,21,-12,36,9
663,21,-7,27,13
664,23,-10,38,-6
665,11,-5,43,3
666,13,-21,60,-4
667,19,-13,42,5
668,16,-23,58,-5
669,28,-21,43,0
670,27,-31,55,-4
671,23,-10,38,-1
672,0,-1,48,7
673,26,-25,50,0
674,19,-18,45,0
675,23,-6,32,1
676,18,-26,61,-7
677,22,-30,49,-1
678,14,-12,42,6
679,9,-13,53,-2
680,20,-9,31,4
681,21,-13,37,-1
682,20,-14,34,3
683,17,-19,44,4
684,16,-16,57,-13
685,14,-24,48,1
686,21,-28,54,-3
687,22,-30,60,-8
688,12,-11,47,-6
689,21,-25,53,-6
690,24,-26,56,-6
691,15,-12,45,-2
692,15,-10,34,3
693,12,-7,45,-3
694,18,-30,54,-5
695,21,-16,53,-5
696,13,-29,60,-9
697,12,-17,52,0
698,24,-22,47,-7
699,21,-13,48,-3
700,30,-30,57,-10
701,23,-17,47,-1
702,18,-20,48,0
703,15,-12,49,-1
704,16,-24,56,-6
705,13,-20,59,-5
706,23,-24,42,1
707,6,-7,44,0
708,20,-24,48,-3
709,22,-21,46,-3
710,25,-22,42,0
711,11,-7,42,-7
712,27,-17,40,-5
713,20,-17,50,-5
714,29,-31,63,-9
715,23,-4,35,0
716,19,0,33,-4
717,22,-15,49,-5
718,19,-9,45,-1
719,21,-1,25,8
720,29,-9,35,3
721,16,-6,32,8
722,26,-33,65,-10
723,21,-15,47,7
724,21,-17,51,-2
725,25,-15,44,2
726,6,1,41,0
727,24,-22,62,-9
728,15,1,35,0
729,22,-14,40,-1
730,33,-33,70,-8
731,12,-2,49,-3
732,27,-28,58,0
733,24,-14,48,-2
734,20,-15,55,0
735,20,-15,61,-8
736,29,-23,62,-15
737,24,-14,60,-3
738,24,-26,74,-8
739,23,-18,56,0
740,13,-8,53,-5
741,23,-6,59,-2
742,30,-10,42,6
743,20,-6,57,4
744,30,-21,63,-3
745,25,-6,45,6
746,11,5,48,2
747,22,-23,59,1
748,27,-21,55,-5
749,32,-27,66,-8
750,25,-7,44,9
751,17,2,37,4
752,38,-36,80,-2
753,23,-25,69,-6
754,23,-24,56,5
755,25,-14,59,3
756,23,-12,60,1
757,38,-14,56,4
758,26,0,58,8
759,29,9,35,8
760,31,-11,62,0
761,36,-18,71,4
762,31,-10,50,18
763,44,-12,58,7
764,34,-13,62,3
765,35,-20,67,2
766,30,4,46,9
767,35,-1,46,17
768,34,-23,74,6
769,29,-17,66,3
770,30,-10,71,5
771,31,11,39,10
772,43,-20,63,3
773,21,-3,63,6
774,37,-8,53,19
775,28,5,48,21
776,35,-18,69,12
777,29,-8,65,12
778,26,-7,63,12
779,38,-18,56,16
780,40,-22,57,10
781,21,-5,62,4
782,13,9,46,15
783,40,-28,66,8
784,25,-11,54,5
785,30,-8,51,18
786,24,6,37,21
787,40,-23,63,22
788,22,6,39,34
789,34,-11,50,24
790,27,7,40,28
791,34,-14,67,15
792,26,-16,59,17
793,23,-4,44,19
794,30,-27,72,1
795,24,-10,51,11
796,20,-6,56,-1
797,29,-31,80,0
798,34,-20,62,4
799,31,-28,67,0
800,33,-10,43,15
801,30,-10,53,0
802,26,-13,56,3
803,36,-14,47,6
804,24,-21,69,2
805,39,-32,67,3
806,29,-16,56,10
807,32,-14,46,5
808,26,-5,52,8
809,32,0,43,9
810,34,-12,49,1
811,17,-2,63,-1
812,29,-4,42,9
813,47,-27,62,7
814,38,-18,59,-1
815,33,-22,68,-3
816,27,-10,70,-1
817,39,-25,76,-4
818,37,-23,65,4
819,26,-4,56,6
820,35,-6,60,1
821,41,-19,58,7
822,36,-30,75,3
823,37,-13,68,-2
824,51,-24,59,4
825,37,-8,64,5
826,51,-20,59,6
827,52,-19,66,7
828,40,-6,58,4
829,58,-12,61,8
830,42,-5,59,12
831,46,-7,50,6
832,59,-33,84,-1
833,39,-21,81,1
834,37,-4,55,0
835,46,-20,62,5
836,29,-8,64,3
837,37,-16,68,7
838,41,-14,50,12
839,37,-23,73,-2
840,42,-22,72,-4
841,40,-18,59,4
842,39,-16,60,7
843,34,-2,56,0
844,46,-11,56,5
845,44,-24,58,3
846,36,-15,80,-12
847,45,-15,58,0
848,43,-12,65,-1
849,29,7,41,14
850,44,-13,60,2
851,45,-11,56,0
852,42,-21,71,-1
853,48,-23,77,-5
854,47,-16,55,4
855,47,-20,77,-3
856,46,4,43,5
857,43,-5,55,11
858,46,-9,51,9
859,47,-3,63,-4
860,60,-30,83,0
861,62,-14,59,-2
862,52,7,40,10
863,50,-15,70,2
864,54,-8,64,1
865,50,-22,86,-7
866,48,-2,55,9
867,56,-11,59,4
868,62,-7,74,0
869,65,-1,74,0
870,71,2,55,13
871,83,0,64,4
872,113,-14,67,1
873,105,15,60,1
874,137,-3,62,0
875,133,4,53,1
876,121,10,52,9
877,126,18,46,2
878,126,14,53,10
879,137,28,57,2
880,154,15,69,8
881,185,47,51,3
882,215,52,60,8
883,257,47,68,1
884,299,80,51,6
885,361,39,86,-3
886,387,82,60,-1
887,413,52,76,6
888,418,55,86,0
889,409,71,50,3
890,381,46,78,-5
891,345,42,77,-9
892,300,16,78,1
893,235,42,52,0
894,188,22,50,10
895,146,16,49,7
896,129,18,46,10
897,109,10,39,11
898,102,5,58,12
899,108,0,52,8
900,95,13,47,3
901,91,-10,70,11
902,93,1,67,-3
903,92,-6,81,1
904,103,-6,62,-1
905,94,-1,64,-4
906,88,-26,89,-1
907,92,-10,61,1
908,87,-7,66,0
909,92,-23,77,4
910,84,1,60,4
911,77,-1,63,6
912,93,-11,79,0
913,97,-6,70,7
914,91,6,65,0
915,113,-5,62,-1
916,114,-16,78,-4
917,101,7,68,2
918,105,19,67,-3
919,108,23,58,8
920,111,8,54,10
921,114,9,59,8
922,127,0,72,-3
923,119,0,59,9
924,106,1,76,0
925,126,-5,77,-2
926,120,3,62,3
927,140,8,50,1
928,169,11,56,0
929,186,17,58,7
930,226,16,77,-1
931,254,41,61,2
932,276,36,63,9
933,295,46,59,5
934,286,44,76,-6
935,300,29,85,-13
936,316,62,76,-6
937,359,65,78,4
938,403,88,78,-4
939,458,89,81,-8
940,486,98,59,7
941,472,91,74,0
942,427,99,59,1
943,352,88,79,-5
944,286,52,67,8
945,206,40,83,-6
946,154,49,67,0
947,122,18,70,2
948,94,19,65,-2
949,75,27,45,15
950,97,-8,76,-3
951,85,7,53,-4
952,89,6,49,3
953,88,-6,66,-2
954,85,9,67,-6
955,89,-13,75,-5
956,92,-19,76,-8
957,88,2,44,8
958,88,-27,78,-7
959,85,-14,73,-3
