Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
600,23,-25,52,1
601,16,16,2,22
602,10,-3,35,9
603,8,14,22,5
604,15,2,27,10
605,13,4,34,12
606,19,-4,28,16
607,15,2,20,11
608,14,9,18,13
609,14,3,32,13
610,18,-17,44,6
611,22,-8,39,11
612,27,-13,36,6
613,18,-4,37,7
614,14,-13,44,3
615,26,-11,43,5
616,27,-15,42,3
617,22,-8,37,9
618,28,-21,44,6
619,22,-7,39,9
620,25,-5,30,17
621,21,-7,43,5
622,21,-20,61,5
623,24,-17,41,13
624,23,-7,25,11
625,31,-18,51,0
626,27,-13,33,16
627,19,-3,45,3
628,24,-3,30,12
629,19,0,19,16
630,18,1,24,9
631,18,-2,30,3
632,18,-8,32,15
633,24,-13,34,16
634,31,-25,56,0
635,16,1,29,11
636,20,-17,48,1
637,19,3,22,12
638,26,-14,29,6
639,22,-13,41,0
640,23,-9,32,10
641,32,-15,34,9
642,6,7,23,6
643,2,11,26,7
644,26,-15,42,6
645,22,-15,40,9
646,17,-11,37,9
647,23,-10,34,5
648,23,-23,45,6
649,24,-25,49,5
650,18,-8,40,6
651,16,-6,33,6
652,21,16,17,8
653,6,15,13,10
654,19,0,24,16
655,23,-7,41,-4
656,27,-8,31,3
657,15,-4,26,11
658,18,-13,35,5
659,12,2,28,9
660,17,2,12,14
661,13,5,16,13
662,20,-27,50,7
663,18,-9,49,-4
664,19,-17,52,0
665,19,-10,36,7
666,13,-8,35,4
667,21,-13,47,3
668,14,2,33,5
669,20,-16,37,8
670,17,-19,55,1
671,26,-31,56,-4
672,16,-6,40,8
673,27,-14,37,-1
674,21,-14,46,7
675,26,-29,58,-9
676,30,-39,55,6
677,13,-18,55,0
678,19,-23,64,-15
679,21,0,31,0
680,12,-13,50,-1
681,18,-2,21,13
682,20,-18,46,2
683,29,-31,48,12
684,18,-11,40,1
685,21,-5,33,0
686,16,-14,42,4
687,18,-4,35,3
688,22,-16,29,8
689,33,-25,43,8
690,26,-29,64,-4
691,34,-33,57,-4
692,23,-18,44,1
693,18,-1,27,5
694,14,5,28,9
695,24,-9,42,0
696,15,-19,53,-3
697,20,0,28,9
698,12,7,25,11
699,28,-19,51,-5
700,25,-11,43,0
701,23,-8,44,4
702,20,-8,47,0
703,17,-12,43,0
704,22,-16,41,7
705,17,-8,36,10
706,19,-6,44,8
707,19,-9,43,0
708,34,-29,51,3
709,9,-1,53,0
710,11,-18,67,2
711,20,-13,47,0
712,25,-14,52,2
713,25,-27,61,7
714,28,-12,54,2
715,13,8,33,12
716,24,-15,60,2
717,19,1,39,18
718,17,-5,36,15
719,33,-15,55,12
720,38,-17,73,10
721,40,-4,43,27
722,30,0,57,22
723,49,-6,61,20
724,44,-5,73,19
725,55,-14,81,21
726,46,3,74,27
727,45,-5,79,26
728,62,-32,92,22
729,54,-14,76,21
730,40,8,59,23
731,44,16,53,26
732,46,-2,73,26
733,40,6,62,27
734,39,0,76,19
735,44,1,74,19
736,53,-18,85,25
737,41,3,59,25
738,45,-11,80,28
739,45,-8,79,20
740,42,-5,75,28
741,36,0,70,25
742,44,12,44,41
743,41,0,50,21
744,40,-23,84,11
745,39,-12,76,7
746,46,-8,47,21
747,34,9,48,25
748,41,0,50,20
749,30,7,53,20
750,34,5,54,24
751,38,-7,58,26
752,48,-16,55,28
753,41,-17,59,35
754,48,-15,70,29
755,35,-1,56,25
756,42,-12,61,30
757,30,3,49,21
